UtilizationOfUnsecuredLinesTotal,Age,CustomerLifeTime,NumberOfTime30_59DaysLateNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.96424589,44,12,1,0.322289747,5100,7,0,0,0,4,Yes
0.9999999,36,7,0,0.130423139,3733,1,3,0,0,0,Yes
0.469312413,61,21,0,3703,6670.221237,12,4,1,0,3,Yes
0.053672746,56,19,0,73,6670.221237,10,0,0,0,3,Yes
0.9999999,32,6,3,0.813767091,2120,3,0,1,0,4,Yes
0.820276623,42,11,0,0.691323471,2500,5,0,0,0,0,Yes
0.794027886,55,15,2,0.341575463,7400,11,3,1,1,2,Yes
0.491674275,34,7,0,0.146644941,6750,9,0,0,0,0,Yes
0.967074033,54,18,0,709,6670.221237,5,2,0,0,0,Yes
0.474034621,36,7,2,698,6670.221237,6,0,1,2,0,Yes
0.002158816,69,20,0,0.416775315,2300,11,0,1,0,3,Yes
0.619591259,76,26,0,0.39610065,6000,12,0,1,1,2,Yes
0.9999999,22,1,0,533,6670.221237,2,0,0,0,0,Yes
0.029850746,42,8,0,685,6670.221237,3,2,0,1,0,Yes
0.217901289,62,19,0,0.129671432,3986,9,0,0,0,0,Yes
0.9999999,45,9,0,0.347033992,4500,3,1,1,1,1,Yes
0.9999999,55,15,0,41,6670.221237,0,0,0,0,1,Yes
0.958833589,33,5,1,1.426946632,8000,9,0,3,0,0,Yes
0.060524337,36,8,0,5355,6670.221237,15,0,2,0,2,Yes
1.103689631,27,3,0,0.121077889,5417,6,0,0,1,0,Yes
1.013589129,48,14,0,0.107101816,4350,7,0,0,0,0,Yes
0.031343092,71,28,0,19.73078365,8000,16,0,1,0,0,Yes
0.956087824,38,7,2,0.324957167,1750,7,1,0,0,1,Yes
0.894611539,51,19,2,2.941529235,2000,31,4,4,0,0,Yes
0.044695277,60,20,0,1885,6670.221237,7,0,1,0,0,Yes
0.9999999,46,8,0,515,6670.221237,1,1,1,0,0,Yes
0.007539247,32,5,0,0.17601043,2300,12,0,0,0,2,Yes
0.439780785,43,8,0,0.104196967,9625,7,0,0,0,0,Yes
1.038952085,24,1,3,1206,6670.221237,9,0,0,0,2,Yes
0.9999999,47,13,0,545,6670.221237,1,2,0,0,0,Yes
0.9999999,28,2,0,25,6670.221237,1,1,0,0,0,Yes
0.9999999,42,7,0,0.303239352,3333,1,2,0,0,3,Yes
0.067025238,56,13,4,3459,6670.221237,5,3,1,4,2,Yes
1.179401993,47,13,0,10,6670.221237,1,0,0,0,0,Yes
0.9999999,27,2,1,0.108420351,4500,2,1,0,0,1,Yes
0.669972277,60,26,6,3343,6670.221237,26,0,1,0,0,Yes
0.298804781,39,7,0,0.02270663,1100,1,2,0,0,4,Yes
0.231179214,31,5,1,0.02444842,5030,3,1,0,1,2,Yes
0.091960849,64,25,0,0.38958037,5623,18,0,2,0,2,Yes
0.249566724,53,16,0,3175,6670.221237,6,0,2,0,0,Yes
0.168316252,54,12,0,0.008515643,70575,4,1,0,1,1,Yes
0.9999999,40,6,1,0.111972007,4000,1,4,0,0,1,Yes
0.984000696,43,8,2,0.782817997,5400,8,1,2,0,2,Yes
0.982514571,39,9,4,0.071997382,9166,6,1,0,1,2,Yes
0.814837033,60,19,0,5857,1,10,0,7,0,0,Yes
0.710742975,59,19,0,1.56117815,7706,11,0,9,0,0,Yes
0.899631902,42,12,0,1.496201519,2500,12,0,2,0,0,Yes
0.9999999,64,17,0,0.004470939,2683,1,1,0,0,0,Yes
1.257881381,25,2,0,0.669402985,2679,8,0,0,0,1,Yes
0.037610065,44,13,0,0.225149701,8349,22,0,1,0,0,Yes
0.9999999,41,10,2,0.078839159,12645,2,3,0,1,1,Yes
0.002528493,66,29,3,4531,6670.221237,17,0,3,0,0,Yes
0.9999999,39,7,0,0.067364846,7065,1,0,0,0,1,Yes
1.22558538,50,16,3,817,6670.221237,12,3,0,0,0,Yes
0.71138756,28,4,0,0.103075644,2405,5,0,0,0,1,Yes
0.539984348,31,5,0,0.52707152,10933,11,0,1,0,2,Yes
0.9999999,30,4,0,0.467213115,1463,6,1,0,1,0,Yes
0.006883704,44,10,1,0.220026896,9666,12,0,1,0,5,Yes
0.548682969,62,20,0,0.574062165,4664,12,0,2,0,0,Yes
0.026524717,83,25,0,0.016183986,3521,7,0,0,0,0,Yes
0.943862932,51,18,0,0.668704923,6377,21,0,2,0,1,Yes
0.11159557,44,12,0,0.726177569,8300,12,0,2,0,1,Yes
0.9999999,49,13,0,0.023731751,15000,1,1,1,0,3,Yes
0.020616011,70,21,1,0.129865772,2979,6,0,0,0,0,Yes
1.065379441,83,28,2,0.458391017,6500,10,1,0,3,0,Yes
0.15661351,60,15,4,0.134643307,10330,9,0,1,0,0,Yes
0.170367107,45,10,0,0.346446425,4600,11,0,0,1,3,Yes
0.590178183,29,4,0,0.198063105,3200,3,2,0,0,0,Yes
0.562550401,66,27,0,0.209309723,9430,15,0,1,0,0,Yes
0.913071475,49,13,1,0.704683196,3629,12,2,1,3,3,Yes
0.962888145,39,10,0,1916,6670.221237,14,0,0,0,3,Yes
0.154724314,44,12,0,0.727416799,4416,10,0,3,0,0,Yes
1.238451935,30,4,1,0.114647559,6000,5,0,0,1,0,Yes
0.909331568,22,0,0,0.212524983,1500,4,0,0,0,0,Yes
0.9999999,53,10,0,0.039112051,5675,0,0,0,0,0,Yes
0.71127406,59,16,2,0.509535271,5400,4,0,1,0,1,Yes
1.075979739,37,8,3,1687,6670.221237,5,1,0,2,0,Yes
0.373718857,50,15,0,2536,6670.221237,10,0,2,2,3,Yes
0.9999999,28,2,0,0,1,0,0,0,0,1,Yes
0.804095672,25,2,0,1.051771117,1100,7,0,0,0,0,Yes
0.952387177,55,17,2,2334,6670.221237,11,0,0,0,3,Yes
0.275816123,37,8,1,0.131420639,2160,5,0,0,0,4,Yes
0.9999999,33,5,0,0.651449517,3000,2,2,1,0,3,Yes
0.291048264,69,23,0,1.14624393,3500,19,2,2,0,0,Yes
0.873250269,30,4,0,0.503749375,6000,9,0,1,0,0,Yes
0.027671022,31,6,0,0.243180546,12500,9,0,0,0,2,Yes
0.906996958,29,3,0,0.140599807,3100,3,0,0,1,1,Yes
0.9999999,32,4,1,628,6670.221237,2,0,0,1,0,Yes
0.9999999,38,7,0,0.031230481,1600,2,2,0,0,0,Yes
1.677740864,37,8,0,33,6670.221237,1,1,0,1,2,Yes
0.879282219,42,7,2,0.094055013,5634,3,2,0,0,2,Yes
0.199219455,61,22,0,3.537089872,1401,12,0,4,0,0,Yes
0,44,11,1,0.326398968,6200,4,0,1,0,2,Yes
0.9999999,43,9,3,1.024390244,5616,4,0,2,1,0,Yes
0.119851436,43,9,0,0.706151832,4583,9,0,4,0,0,Yes
0.577800076,47,15,0,0.366492626,10916,11,0,1,0,1,Yes
0.887058564,41,12,3,0.725210084,2379,12,0,1,1,1,Yes
0.567755229,54,19,0,0.223847019,8000,11,0,1,0,0,Yes
0.806607449,35,7,1,0.273698725,2900,12,0,0,0,2,Yes
0.64940239,25,2,0,7,6670.221237,2,1,0,0,0,Yes
0.9999999,39,6,0,0.106679035,2155,1,2,0,0,3,Yes
0.081323514,56,15,0,0.411291904,5100,11,1,2,0,0,Yes
0.773660803,50,14,0,0.42251107,7000,17,0,1,0,1,Yes
0.315689981,45,13,0,0.090191993,6718,5,0,0,1,4,Yes
0.987636364,41,11,0,1673,6670.221237,5,0,1,0,2,Yes
0.342832146,47,12,1,0.259490844,2238,2,4,0,0,2,Yes
0.409644307,63,17,0,0.32230908,3325,6,0,0,0,0,Yes
0.720060856,27,3,2,634,6670.221237,3,0,0,2,0,Yes
0.924624419,46,14,3,0.552141802,3384,7,0,0,1,0,Yes
1.162879476,67,22,3,0.431827269,2500,2,1,1,0,0,Yes
0.168511246,27,2,2,0.177239523,2600,5,0,0,0,1,Yes
0.998461775,51,15,1,0.458009255,10156,6,1,2,2,1,Yes
0.870458838,32,7,3,1.146246344,3076,14,0,2,1,0,Yes
0.233900814,38,6,0,0.888187949,4596,7,1,2,0,0,Yes
1.090670171,43,11,0,0.097787436,5061,2,0,0,1,4,Yes
0.782801911,29,4,4,0.17689243,3764,4,0,0,0,1,Yes
0.035312292,53,22,1,0.167230584,25712,22,1,2,0,0,Yes
0.981555032,42,11,1,0.553602243,9271,21,0,2,0,1,Yes
0.9999999,53,16,0,0.244883041,1367,1,0,0,1,0,Yes
0.533291945,60,22,1,1.690344646,3800,17,0,2,0,0,Yes
0.011595931,64,18,0,0.459478758,2800,10,0,0,0,0,Yes
0.546625459,40,6,1,0.098308891,14250,4,1,0,0,0,Yes
0.536846315,30,4,0,0.38277144,7800,12,0,0,0,2,Yes
1.026564062,53,17,5,1.253898441,2500,8,0,1,1,2,Yes
0.884452165,40,9,2,0.93304767,5600,12,0,1,0,0,Yes
0.42108178,51,12,0,0.194532338,7900,7,0,1,1,2,Yes
0,61,25,0,3882,6670.221237,16,0,2,0,0,Yes
0.431188088,56,19,0,0.708756969,3048,12,0,1,1,0,Yes
0.62871442,46,13,0,0.96383936,6000,15,0,2,0,0,Yes
0.400962572,43,12,0,0.252668176,12367,8,0,1,0,0,Yes
1.11887568,71,23,4,0.322468903,6350,15,0,0,1,0,Yes
0.915273643,39,8,1,1.079053149,2238,10,0,0,2,0,Yes
0.978971036,31,6,2,7.732893652,2425,8,0,0,2,0,Yes
0.9999999,26,2,2,0.643236489,3200,5,0,1,0,0,Yes
0.9999999,26,2,0,0.168559746,2200,3,1,0,0,0,Yes
0.9999999,57,13,0,0,6670.221237,1,1,0,0,0,Yes
0.909036051,37,7,0,0.900774806,4000,12,0,0,0,2,Yes
0.968051597,56,18,1,1098,6670.221237,3,1,1,0,0,Yes
0.858156028,31,5,2,0.15390163,6932,4,0,0,1,0,Yes
0.017980476,57,17,0,0.02066487,16694,10,0,0,0,1,Yes
1.090727285,42,11,0,0.225554889,3333,8,0,0,0,0,Yes
0,64,15,0,841,6670.221237,5,2,0,1,4,Yes
1.036900369,31,4,1,142,6670.221237,6,0,0,1,0,Yes
0.39531855,43,14,0,0.891444342,3260,18,1,2,0,3,Yes
0.069422139,27,3,2,0.302024989,2320,8,1,0,0,2,Yes
0.678937558,29,4,1,0.386050644,2250,4,0,0,0,4,Yes
0.9999999,25,1,98,0,3992,0,98,0,98,2,Yes
1.043342111,44,13,2,1186,6670.221237,15,1,1,0,2,Yes
0.962025316,27,3,1,272,0,2,2,0,0,0,Yes
0.9999999,48,13,1,0.807192807,1000,3,0,1,0,2,Yes
0.985122134,39,10,0,0.621563073,6000,10,0,1,0,0,Yes
0.099525677,39,9,0,0.713406819,3900,9,0,2,0,0,Yes
0,54,17,0,0.153346543,9083,7,0,0,0,1,Yes
0.436028898,34,7,0,0.592350546,9333,9,0,2,0,2,Yes
0.886030296,28,3,2,1.490848586,600,6,1,0,0,0,Yes
0.808644824,51,12,2,0.054383588,5166,7,0,0,0,0,Yes
0.69179499,50,11,0,0.804166667,3119,6,0,1,0,0,Yes
0,52,12,4,1364,6670.221237,7,1,0,2,1,Yes
0.609953211,37,8,4,0.660161927,4816,7,0,1,1,0,Yes
0.521926285,54,12,0,0.252978918,4363,7,1,2,0,0,Yes
0.9999999,28,3,1,0.115752055,4500,5,0,0,0,0,Yes
0.882790896,48,13,0,153,6670.221237,0,1,0,0,0,Yes
0.010245663,55,17,0,1975,6670.221237,16,0,1,0,1,Yes
0.908454616,48,10,1,0.667314635,3600,6,1,1,0,1,Yes
0.510818646,64,24,1,0.474397962,12166,25,0,3,0,0,Yes
0.172725871,64,20,0,0.258537412,11800,18,0,1,0,0,Yes
0.950914049,59,19,0,1.899128269,802,8,2,1,3,2,Yes
0.9999999,48,13,0,0,2500,0,1,0,0,0,Yes
0.5980755,29,4,1,0.147327249,2300,5,1,0,0,2,Yes
0.725025271,54,19,1,0.742984205,6520,10,0,2,0,1,Yes
1.038919661,72,21,4,0.342624207,14350,8,0,2,0,0,Yes
0.538753925,53,16,1,0.115509541,4925,5,4,0,1,5,Yes
1.730538922,39,7,2,0.124753034,3542,2,1,0,0,2,Yes
0.794051487,47,12,0,0.361130098,4388,7,0,0,0,3,Yes
0.187207111,77,30,0,1.056377449,2500,18,0,2,0,0,Yes
1.001092572,45,9,1,0.269632376,16184,8,0,1,0,1,Yes
0.533682093,50,15,0,0.819091967,8589,10,6,1,4,0,Yes
1.157412212,59,16,6,1.290616751,4166,11,0,1,1,0,Yes
0.857197158,35,8,0,0.40787418,9600,13,0,2,0,0,Yes
0.675344253,46,14,6,1.078969016,3646,14,1,1,1,3,Yes
0.154285288,47,15,1,0.423365428,17863,13,0,2,0,2,Yes
1.594810379,47,13,2,0.379348631,5403,4,1,1,0,2,Yes
0.653992755,52,18,0,0.446524913,6301,9,0,1,0,3,Yes
0.880288958,27,2,3,0.284583333,2399,8,1,0,2,0,Yes
0.957289654,40,11,2,0.218812658,22941,11,0,2,0,4,Yes
0.68813979,31,5,3,0.073325186,9000,5,0,0,1,0,Yes
0.798201451,43,13,2,0.448219569,9800,12,0,1,0,0,Yes
0.909599254,40,8,1,0.089616175,5835,5,0,0,1,4,Yes
0.95129255,53,16,3,0.248299834,6616,13,0,0,0,1,Yes
0.690052859,64,26,0,1.155267579,4166,13,0,4,0,0,Yes
0.9999999,23,1,0,53,6670.221237,1,0,0,0,0,Yes
0.779018727,56,17,1,0.96495233,7446,12,0,5,1,1,Yes
0.9999999,30,3,0,74,6670.221237,0,0,0,0,0,Yes
0.306552821,39,8,0,0.538162426,9000,5,0,2,0,0,Yes
0.988496593,52,19,5,1.729668333,2200,14,0,3,1,1,Yes
0.169100692,62,22,2,0.127023223,11367,6,1,1,4,0,Yes
0.514107976,24,1,1,354,6670.221237,11,0,0,0,0,Yes
1.660678643,33,6,2,2303,6670.221237,8,4,0,2,0,Yes
0.746659945,33,7,1,0.297250529,5200,9,1,0,0,4,Yes
0.9999999,79,24,1,0.036151065,13000,1,3,0,0,1,Yes
0.9999999,24,1,98,20,6670.221237,0,98,0,98,0,Yes
0.835027495,28,4,0,0.284396618,1300,5,0,0,0,0,Yes
0.9999999,51,13,0,2025,6670.221237,5,3,0,0,0,Yes
0.9999999,52,11,0,0.005759539,4166,0,1,0,0,0,Yes
0.99992511,30,5,6,1.416842628,8050,17,1,7,0,2,Yes
1.180699731,61,17,2,1235,6670.221237,6,3,1,2,0,Yes
0.011421162,35,7,0,0.947804176,8333,12,0,5,0,3,Yes
1.005564621,46,11,3,1.291727141,2066,10,0,1,0,1,Yes
0.231927534,49,13,0,130,0,15,0,0,0,0,Yes
0.147487709,36,8,1,0.369691923,1200,5,0,0,0,2,Yes
1.404793609,41,10,0,0.438106439,3400,3,0,1,0,0,Yes
1.079946702,38,9,1,0.463534019,2042,5,2,0,0,2,Yes
0.917445797,48,15,1,0.386426096,8368,10,0,1,0,1,Yes
0.9999999,26,2,1,0.487926728,1200,4,0,0,1,0,Yes
0.9999999,40,9,1,401,6670.221237,1,2,0,0,0,Yes
0.830755721,52,16,0,0.743262546,10500,14,0,8,0,3,Yes
0.206251902,38,7,0,4688,6670.221237,11,0,4,0,0,Yes
0.689748997,38,9,2,0.650817884,4584,13,1,2,0,0,Yes
0.650820665,68,18,0,0.579335108,16152,8,0,2,0,0,Yes
1.305867665,42,8,3,0.226564713,3530,4,0,0,0,3,Yes
0.718637035,65,26,4,0.334073992,9000,12,0,1,0,1,Yes
0,28,4,0,0.561998766,1620,8,0,0,0,0,Yes
0.557177122,42,10,0,0.48321131,7921,11,0,6,0,2,Yes
0.194069976,57,21,0,0.176621571,18700,16,0,2,0,3,Yes
0.118334533,59,16,1,0.2011997,4000,9,0,0,0,3,Yes
0.520417391,81,27,1,1.535916824,1057,15,0,2,2,0,Yes
0.9999999,37,6,0,0.195120325,15000,5,0,1,0,2,Yes
0.9999999,48,10,1,0.255372314,2000,3,3,0,0,4,Yes
1.092202389,40,7,3,0.531131479,6327,8,1,2,3,0,Yes
0.565689736,47,11,0,0.881367639,5790,12,0,2,0,2,Yes
0.01408411,52,15,0,3577,6670.221237,5,0,2,0,0,Yes
1.001998002,23,1,0,0.134276562,3745,7,0,0,1,0,Yes
0.429246744,60,20,3,1.50041632,1200,16,0,0,0,0,Yes
1.458471761,55,17,1,1.180455303,1800,3,1,1,0,0,Yes
0.493459771,47,12,1,1.448357925,2100,17,0,2,0,0,Yes
0.9999999,49,14,2,2808,6670.221237,5,2,1,1,0,Yes
0.9999999,61,17,0,0.07918733,6250,3,0,0,0,1,Yes
0.9999999,33,6,0,0,1840,0,0,0,0,2,Yes
0.583052397,46,14,0,0.410131082,4500,6,1,2,0,1,Yes
0.964290816,47,9,0,0.331649331,3364,3,4,0,1,1,Yes
0.450868765,51,17,0,0.182188015,27284,9,1,2,0,1,Yes
0.9999999,38,8,1,0.164785553,3100,1,0,0,0,4,Yes
0.680995119,54,17,2,3450,6670.221237,10,3,1,1,0,Yes
0.98296837,64,20,3,0.976804639,5000,15,0,1,0,0,Yes
0.324818513,54,18,0,0.332333533,5000,6,0,1,0,2,Yes
0,48,11,2,0.49770046,5000,4,3,2,1,0,Yes
0.925349922,30,3,0,0.109617373,966,3,0,0,0,1,Yes
0.042189282,30,4,1,0.158613795,3000,6,0,0,0,1,Yes
0.660678643,41,8,0,0.007568765,5416,3,1,0,0,3,Yes
0.735741631,40,8,0,0.488806177,18000,13,0,4,0,3,Yes
0,44,10,0,0.225352113,2200,5,0,1,0,1,Yes
0.357240251,53,13,0,0.455006922,4333,4,0,1,0,3,Yes
0.851536468,58,14,0,0.047253951,6390,6,0,0,0,1,Yes
0.9999999,49,10,0,0,3683,0,0,0,0,1,Yes
1.984031936,54,13,0,0.025416075,7750,1,2,0,0,0,Yes
0.314563258,45,13,0,1.142857143,4500,16,0,5,1,0,Yes
0.9999999,48,10,4,2665,6670.221237,5,1,4,0,0,Yes
0.9999999,29,4,0,0.182563542,3658,7,5,0,0,0,Yes
0.724931839,24,1,0,97,6670.221237,4,0,0,0,0,Yes
0.002997643,53,19,2,0.41068744,7316,18,0,2,0,0,Yes
0.196786816,42,8,0,0.132949364,4166,8,0,0,0,4,Yes
0.231202677,62,19,1,2596,6670.221237,15,1,1,1,0,Yes
0.316014425,50,13,1,0.056518262,3750,3,0,0,0,0,Yes
0.9999999,48,10,1,0.079457961,3246,3,0,0,0,4,Yes
1.149833518,42,8,1,0.040196595,5696,6,2,0,0,0,Yes
0.441390061,48,14,1,1058,6670.221237,12,0,1,0,0,Yes
0.384274327,38,10,2,0.394551101,7083,11,0,2,0,2,Yes
1.005994006,43,10,2,0.790984271,6166,8,0,2,0,1,Yes
0.462268866,33,5,0,0.336132773,5000,3,0,1,1,0,Yes
0.135728543,39,7,0,0.19026991,3000,3,2,0,2,2,Yes
0.072029642,57,15,2,0.502699683,5370,14,0,2,0,3,Yes
0.72278005,54,15,3,1.062036213,3368,14,0,2,0,2,Yes
0.907457698,48,11,2,0.256486012,10830,9,0,2,1,0,Yes
0.959195234,34,7,0,0.365684372,17000,9,0,2,0,0,Yes
0,56,14,3,2956,6670.221237,5,0,1,0,0,Yes
0.245727556,84,27,0,0.220926358,3000,8,0,0,0,1,Yes
0.501367291,52,15,4,0.427155865,7467,10,1,1,0,0,Yes
0.9999999,34,6,0,0.106323053,7100,6,0,0,0,2,Yes
0.307736259,39,7,1,0.459323736,5973,6,0,1,0,2,Yes
0.868519508,35,5,0,0.054363674,4800,3,2,0,1,3,Yes
0.9999999,29,3,2,0.103421761,2600,5,4,0,0,2,Yes
0.328835582,30,4,0,0.747815231,800,6,0,0,0,1,Yes
0.775736287,27,3,1,0.390724799,3600,8,0,0,0,1,Yes
0.9999999,28,2,0,0,6300,0,1,0,0,0,Yes
0.980110741,53,15,0,0.538544519,12050,9,0,2,0,5,Yes
0.296703297,32,6,2,0.262315943,5500,10,1,0,0,2,Yes
0.531766412,47,14,0,0.645153774,4291,11,0,2,0,2,Yes
1.257954797,47,12,1,0.534917207,12500,14,0,1,0,0,Yes
1.042871684,47,13,5,0.400565095,4600,6,0,2,1,4,Yes
1.033621373,35,7,0,0.504872107,3283,7,0,0,0,1,Yes
0.002904624,41,11,0,0.726472941,3750,9,0,2,0,1,Yes
0.682727362,43,8,3,0.691102966,3000,8,2,2,0,1,Yes
0.954256286,49,15,1,0.406026213,7400,6,0,1,0,4,Yes
0.980939753,52,16,3,0.589016185,5498,15,2,1,0,0,Yes
0.9999999,56,12,1,0.116289199,4591,3,0,0,0,0,Yes
0.627038401,31,4,0,0.216594469,3000,4,1,0,1,3,Yes
0.314337659,56,18,0,0.063179916,2389,8,0,0,0,1,Yes
1.108254784,29,3,2,0.255561894,3505,5,4,0,1,2,Yes
0.610167813,45,12,1,0.167098446,6175,6,1,1,0,4,Yes
0.999336524,57,21,0,5021,6670.221237,11,0,2,0,0,Yes
0.767336996,51,17,5,0.555177217,6460,16,0,2,0,0,Yes
0.276356421,68,22,1,0.430599171,7960,14,0,2,1,0,Yes
0.107280963,59,17,2,0.006617647,4079,6,1,0,0,0,Yes
0.500989899,47,17,2,2.485255031,7900,19,0,9,0,0,Yes
0.9999999,36,6,0,0.078653558,6000,2,0,0,0,0,Yes
0.939553726,58,21,0,0.440329218,1700,10,0,0,0,0,Yes
0.898115988,48,11,0,0.475448335,4683,6,0,1,0,2,Yes
0.77952215,60,20,1,0.497838172,6475,11,1,4,1,0,Yes
0.075511473,47,10,4,0.640670666,6500,8,0,1,0,3,Yes
0.870431894,25,2,0,0.329780147,1500,4,0,0,0,0,Yes
0.833138638,48,14,0,2204,6670.221237,8,2,1,0,0,Yes
0.169800104,47,13,0,0.615676865,5000,14,0,2,0,0,Yes
0.324884553,73,23,2,279,6670.221237,6,0,0,0,0,Yes
0.13879773,43,11,0,0.369377588,14250,10,0,1,0,2,Yes
0.868657272,54,19,0,0.785553969,4900,15,1,2,0,0,Yes
0.863464992,51,12,0,1600,6670.221237,7,0,0,0,1,Yes
0,38,7,0,0.114563631,3700,2,0,0,0,3,Yes
0.9999999,37,7,3,0.396493387,3250,3,1,1,0,0,Yes
1.024337245,31,6,0,0.541675595,4666,10,0,2,0,1,Yes
0.84718156,49,16,0,1.306031035,6250,14,0,4,0,1,Yes
0.834165834,59,22,0,0.450922196,4716,11,0,2,0,1,Yes
0.9999999,50,14,0,0,6670.221237,7,3,0,0,0,Yes
0.9999999,46,11,1,0.350857401,4431,3,1,1,1,2,Yes
0.115114261,72,22,0,0.01995184,5813,6,0,0,0,0,Yes
0.188208014,33,5,0,0.46218092,8500,10,0,2,0,0,Yes
0.9999999,37,5,1,0,6100,0,2,0,0,0,Yes
1.011726947,42,10,1,0.209502844,5450,7,0,2,0,4,Yes
1.61752988,50,10,2,0.276570048,1655,2,4,0,0,0,Yes
0.52710085,50,15,3,0.467539553,5498,15,1,1,1,1,Yes
0.108271672,41,10,0,0.124704902,7200,11,0,0,0,2,Yes
0.060656144,52,15,0,0.378448054,3878,8,1,1,1,3,Yes
0.52505311,47,14,3,0.723055389,5000,14,0,1,0,4,Yes
0.024080605,64,16,0,0.244777718,5600,6,0,1,0,0,Yes
0.815273091,27,2,1,473,6670.221237,3,2,0,0,1,Yes
0.016765601,46,10,0,0.664957966,4876,6,0,2,0,0,Yes
0.658544156,53,18,0,0.951917573,5240,17,0,4,1,1,Yes
0.919665459,48,16,1,0.699514424,3500,12,0,0,0,3,Yes
0.014599416,42,12,1,2563,1,17,1,1,0,2,Yes
0.772901946,47,11,0,0.528277932,8663,7,0,2,1,0,Yes
1.027720973,42,7,2,0.260497001,3500,5,2,0,1,2,Yes
0,32,5,0,0.088182792,2800,4,0,0,0,0,Yes
0.741857191,51,15,4,0.453969372,5680,14,0,1,1,0,Yes
0.001271033,99,34,0,0.000461467,6500,15,0,0,0,0,Yes
0.82021071,75,31,1,1.120111378,7900,28,0,1,0,0,Yes
0.9999999,53,14,0,0,6670.221237,0,1,0,0,0,Yes
0.993335555,46,14,2,0.145532308,8650,9,3,0,0,0,Yes
0.012025344,31,6,0,886,6670.221237,12,0,0,0,0,Yes
0.9999999,32,5,1,0.538532533,4333,3,1,2,2,0,Yes
0.102561886,73,27,0,2337,6670.221237,9,0,1,0,2,Yes
0.097744818,29,4,0,0.88055972,2000,7,0,2,0,0,Yes
0,37,7,0,1.113954418,2500,9,0,2,1,0,Yes
0.466800284,46,11,2,3165,6670.221237,13,0,2,0,0,Yes
0.907946591,63,18,2,0.431092437,3569,9,0,0,0,0,Yes
0.383652126,46,11,0,0.658396593,5400,11,0,2,0,1,Yes
0.733362474,46,9,0,93,4,5,0,0,0,1,Yes
0.9999999,35,5,1,143,6670.221237,1,2,0,0,0,Yes
0.770871521,31,4,2,0.151744057,4500,5,0,0,0,1,Yes
0.728386883,40,9,1,0.191233017,3900,3,1,0,0,0,Yes
0.305387784,46,13,0,0.898050975,2000,5,0,2,0,0,Yes
0.888835991,45,14,1,0.250721015,5200,8,0,1,0,1,Yes
0.560625067,56,16,5,0.761178327,1900,6,0,0,2,2,Yes
0.508166969,29,3,0,2556,6670.221237,6,0,2,0,0,Yes
0.9999999,53,14,1,0.523369158,4000,6,4,2,0,1,Yes
0,31,5,0,0.018490904,3352,2,0,0,0,1,Yes
0.656904425,50,17,2,0.194363972,3796,9,1,0,0,2,Yes
0.830599019,44,12,0,0.492304676,10200,10,0,2,0,4,Yes
0.09424803,57,18,0,0.590234961,6000,14,0,2,0,2,Yes
0.801391863,46,13,0,1257,6670.221237,14,7,0,0,2,Yes
0.431032943,49,15,2,0.45046344,4854,9,0,1,1,2,Yes
0.305976358,69,27,2,0.569913773,8581,15,0,1,0,0,Yes
0.981006331,24,1,1,0.01223951,25000,6,0,0,0,0,Yes
0.589482104,42,11,3,985,6670.221237,9,2,0,0,2,Yes
0.006420884,57,23,3,0.233775704,6856,20,0,1,1,2,Yes
0.022767217,54,18,0,0.009154421,4150,7,0,0,1,3,Yes
0.199440075,32,5,3,0.393615155,5700,5,1,2,0,4,Yes
0.9999999,28,3,1,0.767088608,394,1,0,0,0,0,Yes
0.267159083,50,13,2,0.347079038,3200,13,0,0,0,1,Yes
1.527192009,46,12,1,0.020217729,4500,3,3,0,4,2,Yes
0.136876006,58,21,3,0.370772176,4700,24,0,1,0,0,Yes
0.036177641,56,14,0,0.286237514,9009,12,0,1,0,0,Yes
0.505797156,54,13,1,0.391555556,4499,8,0,0,0,1,Yes
0.9999999,29,4,0,0.396743787,3500,2,2,0,0,0,Yes
0.911292924,72,25,1,0.398299079,5643,14,0,2,1,0,Yes
0.860645068,51,16,1,0.482352941,6034,18,0,2,0,0,Yes
0.32966719,51,15,0,0.764904387,2666,8,0,1,2,2,Yes
0.434745251,49,21,1,1.107111693,4583,36,0,2,0,0,Yes
0.9999999,48,14,2,0.609056425,4217,5,2,2,2,3,Yes
0.156623272,43,11,2,0.863917526,2424,11,2,1,1,3,Yes
0.9999999,77,24,0,0.022248948,3325,0,2,0,0,0,Yes
0.9999999,63,18,0,0,1714,0,0,0,0,2,Yes
0.010364207,87,32,0,0.303748126,3334,9,0,2,0,0,Yes
0.503930998,38,8,0,0.38121547,3800,9,0,1,1,1,Yes
1.108698757,45,12,2,3230,6670.221237,6,0,1,1,0,Yes
2.239600666,45,12,0,0.07522666,4080,4,4,0,0,2,Yes
0.890772307,40,8,1,1.102120536,3583,12,0,3,0,2,Yes
0.271818787,25,1,1,0.011994003,2000,1,1,0,1,0,Yes
0.934810952,35,7,0,0.388736553,4740,9,0,2,1,2,Yes
1.117853385,35,5,3,374,6670.221237,5,1,0,2,1,Yes
0.445925679,31,4,0,0.009140982,8532,6,0,0,1,2,Yes
