customer,age,occupation,regionType,marriageStatus,children,income,numHandsets,handsetAge,hacked-handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,hacked-avgOverBundleMins,avgRoamCalls,callMinutesChangePct,hacked-callMinutesChangePct,billAmountChangePct,hacked-billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,hacked-avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1083716,56,professional,town,yes,FALSE,6,1,307,1017,TRUE,0,B,FALSE,TRUE,34.99,236.25,44.99,0,114.0495931,0,-0.545,4.063067889,0,6.397616409,17.07,16.67,0,1.6268,-3.330731033,3,0,11,0,0,0,0,FALSE
1083735,0,,suburban,unknown,FALSE,0,1,261,1129,TRUE,0,E,TRUE,FALSE,40.32,748.5,35.8,54,0,0.2,-14.97,-0.272995878,-1.5418,5.928169385,185.31,19.33,16,1.352512082,-7.652016088,16.33,0,9,1.67,0,0,0,FALSE
1083755,0,,,unknown,FALSE,0,2,98,993,TRUE,29.99,B,TRUE,FALSE,134.66,1137.5,44.99,135.5,0,1.28,4.29,4.947929202,0.5238,5.776974419,169.67,98.67,3.67,1.178275035,10.60953002,16.67,0,11,1.33,0,0,1,FALSE
1083770,30,,suburban,no,FALSE,6,1,368,926,TRUE,0,D,FALSE,TRUE,63.33,1139.75,46.26,35.25,0,0,3.465,-0.836493388,0.4492,-2.289442581,164.74,31,6.33,0.584269663,5.910436277,8.67,0,13,10.33,0,0,2,FALSE
1083785,0,,,unknown,FALSE,0,1,261,747,TRUE,0,F,TRUE,FALSE,161.8,599.25,169.99,0,0,0,-2.385,0.755153801,0.0438,-6.099159244,201.76,29.33,4.67,5.287902968,10.27989773,11,0,9,0,0,0,0,FALSE
1083797,46,,,unknown,FALSE,0,1,199,2494,TRUE,0,B,TRUE,FALSE,76.91,856.25,84.99,0,0,0.51,7.715,2.527611157,0.002,0.188443331,157.1,26,0,1.9,-16.1716697,54.33,2.596026666,7,0,0,0,0,FALSE
1083806,0,,,unknown,FALSE,6,1,261,950,TRUE,0,C,FALSE,TRUE,38.99,287.5,44.99,0,0,0,0.63,1.715732565,0,9.304209729,68.16,7,5.67,0.563033342,1.449733106,34,0,9,0,0,0,0,FALSE
1083834,36,crafts,,no,FALSE,5,2,78,1172,TRUE,149.99,B,TRUE,TRUE,65.58,256.25,43.54,0.25,0,19.62,2.395,3.98659401,-0.1468,-4.177986218,46.32,1.33,0,1.714285714,4.666028359,16,0,7,0,0,0,2,FALSE
1083859,44,,,yes,FALSE,7,1,307,802,TRUE,0,B,FALSE,TRUE,35.24,468.5,44.99,0,0,0,-3.95,1.665290078,-0.005,4.70628717,38.62,11.67,8.67,1.419014798,10.45609568,3.33,0,11,9.33,0,0,0,FALSE
1083873,36,,town,unknown,FALSE,6,1,261,1365,TRUE,0,B,FALSE,TRUE,35.73,363.25,44.99,0,0,0,-2.265,0.099336199,-0.0148,-6.445775247,47.71,12.67,9.33,1.09,16.54476779,2,0,9,0.67,0,0,0,FALSE
1083892,0,,,no,FALSE,6,1,199,1292,TRUE,0,B,FALSE,TRUE,30.26,44.25,39.99,0,0,0,0.175,1.30802498,-0.0054,-6.564510394,6.14,2.67,0,5.721030043,19.38744859,1.33,0,7,0,0,0,0,FALSE
1083914,0,,,unknown,FALSE,8,2,145,917,TRUE,129.99,E,FALSE,TRUE,62.95,656.75,30.36,101.75,0,0,-13.135,-1.621373359,-1.259,-0.015990862,0,0,0,0,-0.828980591,0,0,9,0.33,0,0,1,FALSE
1083929,0,,,unknown,FALSE,0,1,199,245,TRUE,0,C,TRUE,FALSE,35.65,569,44.99,0.25,0,0,0.98,-2.544431967,-0.0054,5.164098721,109.7,21,4.33,0.911854103,-5.348579593,14.67,0,7,0,0,0,0,FALSE
1083947,46,crafts,town,no,FALSE,7,1,260,739,TRUE,0,C,FALSE,TRUE,163.49,1506.25,44.99,363.5,0,0,-1.825,-0.797927584,0.1546,-0.551497978,391.23,37.33,2.67,0.723076923,-6.739808049,13.67,0,9,4.67,0,0,3,FALSE
1083961,0,,rural,unknown,FALSE,0,1,260,985,TRUE,0,E,TRUE,FALSE,60.17,418.25,44.99,10.75,0,14.91,-2.445,3.199369507,-0.2978,6.155881338,78.39,27,7.67,0.848933333,-12.73698946,6,0,9,2.33,0,0,0,FALSE
1083975,26,student,town,no,FALSE,6,1,306,608,TRUE,0,B,FALSE,TRUE,36.36,386.75,39.99,17.5,74.31941244,0,2.025,-0.532877708,-0.1274,-6.171803065,92.54,19.33,6,0.984923866,-5.434810315,3.67,1.731816422,11,0,0,0,0,FALSE
1083996,52,,suburban,yes,TRUE,9,1,367,642,TRUE,0,B,FALSE,TRUE,209.86,1153.5,12.33,438,0,67.05,-22.91,0.439265076,-4.1972,-0.784239698,514.96,58.33,0,4.122405063,14.94965068,13.67,0,13,0,1,0,0,FALSE
1084017,50,crafts,,yes,TRUE,6,1,198,513,TRUE,0,B,FALSE,TRUE,32.94,335.5,50.07,0,49.60380578,0.1,4.31,0.339433418,0.1554,0.016407997,106.17,42.67,6.33,0.938778009,-16.48779875,12.67,0,7,14.33,0,0,0,FALSE
1084036,42,professional,,yes,TRUE,6,2,194,1064,TRUE,99.99,B,FALSE,TRUE,68.69,1066.25,44.99,84,0,0,9.555,-2.221402946,0.2488,4.429299258,539.25,29.33,7,0.641404644,16.35682554,7.67,1.29364553,9,4.67,0,0,0,FALSE
1084047,36,,,no,FALSE,2,1,198,808,FALSE,0,D,FALSE,TRUE,166.25,969,64.99,291.25,0,0,7.42,1.267165805,0.1462,-5.802672396,178.96,112.33,44,2.952,-9.706333719,7.67,0,7,1,0,0,0,FALSE
1084062,0,,,unknown,FALSE,0,2,133,487,TRUE,129.99,E,TRUE,FALSE,68.22,762.25,41.28,60.5,0,0,6.195,1.584850195,0.579,1.438554431,65.52,42.67,8.67,1.187672776,17.31977151,4.33,0.645985317,13,16,0,0,2,FALSE
1084084,0,,,unknown,FALSE,0,2,67,446,TRUE,99.99,C,TRUE,FALSE,92.6,173.25,94.99,11,0,0.1,3.195,-2.898177987,-0.0644,-4.11402668,45.02,4.33,1,0.54,-10.83356092,10.33,0.857731206,7,0.33,0,0,0,FALSE
1084102,70,retired,suburban,no,FALSE,2,1,260,555,TRUE,0,B,FALSE,TRUE,33.99,16,39.99,0,0,0,-0.18,2.809192859,0,6.459426573,0,0,0,1.429184549,-4.543932665,0,0,9,0,0,0,0,FALSE
1084124,38,,suburban,no,TRUE,3,1,367,295,TRUE,0,C,FALSE,TRUE,47.02,197,54.99,0,0,2.03,-2.04,-0.234962354,-0.025,-0.869826861,54.59,34,20.33,1.794117647,15.51157177,6.67,0,13,1,0,0,0,FALSE
1084145,0,,suburban,unknown,FALSE,0,1,198,713,TRUE,0,E,TRUE,FALSE,56.83,1219.75,44.99,74.25,0,0.16,9.125,2.877163955,0.9462,6.627286534,197.2,79.67,14,0.485437158,15.49537671,60.67,0,7,16.67,0,0,0,FALSE
1084156,40,retired,,unknown,FALSE,8,1,198,136,TRUE,0,E,FALSE,TRUE,39.86,1169,62.93,1.75,0,0.24,7.68,1.621433801,0.0466,-0.839081326,92.23,29.33,3.67,0.665791358,2.612855698,8,0,7,6,0,0,0,FALSE
1084186,48,,town,no,TRUE,3,2,117,706,TRUE,99.99,E,FALSE,TRUE,21.11,203.5,27.58,0.75,0,0,-3.65,-0.633298327,-0.9078,-3.209758068,4.33,2.33,0,1.23307746,5.790205367,4.67,0,11,2.67,0,0,0,FALSE
1084197,0,,,unknown,FALSE,0,1,306,1411,TRUE,0,B,TRUE,FALSE,36.65,321.5,44.99,4.75,30.65302758,0,3.05,-0.111754899,0.0998,7.53124281,50.91,8.67,1.33,1.069108214,-5.89167436,4.67,0,11,0,0,0,0,FALSE
1084221,60,retired,town,yes,FALSE,4,1,198,804,TRUE,0,B,FALSE,TRUE,41.4,733.75,54.99,10.25,0,0,1.545,-3.280250389,0.0718,0.891306083,8.21,1.67,0.33,0.533867246,12.90297119,23.33,0,7,3.67,0,0,0,FALSE
1084241,44,,,unknown,TRUE,7,1,306,1482,TRUE,0,E,TRUE,FALSE,82.21,165.75,64.3,0,0,27.67,1.585,-2.076842065,-0.1844,-1.970213967,4.48,1.33,0,1.413650465,-13.25820484,2.33,0,11,0.33,0,0,0,FALSE
1084249,0,,suburban,unknown,FALSE,0,1,367,207,TRUE,0,D,TRUE,FALSE,87.03,957.25,69.99,53.5,0,0,-1.085,0.924046993,0.1532,4.417771688,311.25,58.67,8.67,1.149709219,10.62101674,18.67,0,13,0.67,0,0,0,FALSE
1084265,48,,,yes,TRUE,6,2,219,1124,TRUE,129.99,B,FALSE,TRUE,60.09,327.25,69.99,0,0,0.1,-6.545,-3.061003498,-0.002,-8.183223179,45.03,51.33,7.33,0.538140724,-11.81667352,7.67,0,11,0,0,0,0,FALSE
1084284,26,,,no,FALSE,6,1,198,412,TRUE,0,B,TRUE,TRUE,66.44,440,54.99,0,0,28.32,-7.26,-1.716014915,-0.4134,-5.723354874,9.17,5,0,1.537307837,-3.475987486,18.67,0,7,3.33,0,0,2,FALSE
1084293,0,,town,unknown,TRUE,0,1,306,352,TRUE,0,C,TRUE,FALSE,35.49,300.5,44.99,0,0,0,-0.31,2.85895266,0.0296,8.870082397,53.62,10.67,0.67,1.308382394,-18.18453022,0.67,0,11,0,0,0,0,FALSE
1084302,48,,suburban,yes,TRUE,9,1,367,590,TRUE,0,B,FALSE,FALSE,73.95,510.5,37.45,0,0,0,1.27,2.494069131,-0.7992,-3.826937463,245.4,17,2.33,0.388921569,0.167207549,1.67,0,13,0,0,0,0,FALSE
1084323,58,,suburban,yes,FALSE,9,1,260,328,TRUE,0,B,FALSE,TRUE,60.28,350,32.53,73.75,0,0,-1.56,-2.37821013,-0.5058,-3.568485642,115.03,12.67,9.33,2.161383983,-19.75480996,9,0,9,0.33,0,0,0,FALSE
1084345,48,,,no,FALSE,4,1,198,459,TRUE,0,C,FALSE,TRUE,126.73,710.75,44.99,244.25,0,0,-1.175,-0.543843475,-0.4618,-0.063599774,139.24,48.33,8.33,2.119867275,3.009253019,5,0,7,2.67,0,0,0,FALSE
1084383,36,retired,town,unknown,TRUE,5,1,305,1238,TRUE,0,D,FALSE,TRUE,35.25,124.75,44.99,0.25,0,0.16,0.165,3.120175391,0.0076,-0.549305784,4.73,6.33,0,1.281162137,-5.186927547,3,0,11,0,0,0,0,FALSE
1084427,52,professional,suburban,yes,TRUE,9,1,366,52,TRUE,0,C,FALSE,TRUE,29.99,218.5,39.99,0,0,0,-0.67,2.853078697,0,0.783822036,12.58,11.33,1,6.413695529,-2.128409718,4,0,13,0,0,0,0,FALSE
1084438,52,,,yes,TRUE,6,1,305,514,TRUE,0,E,FALSE,TRUE,106.56,745.75,44.99,192.75,0,0,14.385,1.111299433,3.165,1.149683143,325.27,23.67,3.67,1.766666667,1.057308794,10.67,0.102472041,11,0.33,0,0,0,FALSE
1084462,46,professional,,yes,TRUE,9,5,94,605,TRUE,99.99,B,FALSE,TRUE,121.71,1119.25,116.87,1.75,0,0,-5.985,6.261765054,-0.8006,6.526772396,127.34,23,1.67,3.169939694,3.165588085,4.33,0,11,0,0,0,0,FALSE
1084471,58,,rural,yes,FALSE,7,1,197,121,TRUE,0,B,FALSE,TRUE,35.31,120.5,44.99,0,0,0,1.97,0.84584288,-0.0064,6.206740426,12.73,16,3.33,0.737272727,-7.342003801,10.33,0,7,0,0,0,0,FALSE
1084490,0,,suburban,unknown,FALSE,0,1,305,325,TRUE,0,B,TRUE,FALSE,40.64,1623,41.28,4.75,0,0,12.68,-1.129146012,0.059,1.738841273,174.99,108.33,18.33,0.579059702,1.821974695,56.67,0,11,15.67,0,0,0,FALSE
1084515,50,,,unknown,FALSE,6,1,259,52,TRUE,0,B,FALSE,TRUE,54.2,1048.75,49.99,47.75,84.60034359,0,-5.255,-2.327879956,-0.3842,-4.614467292,380.71,21,2.33,0.796460972,1.677173691,13,0,9,4,0,0,0,FALSE
1084554,46,professional,suburban,yes,TRUE,9,5,21,1089,TRUE,249.99,A,FALSE,TRUE,136.22,1051.75,104.99,189.25,38.61945538,0,9.525,-0.361568729,1.4038,4.136697924,130.37,40,14.33,2.586901408,5.693973168,16.33,0,11,0,0,0,0,FALSE
1084563,0,,,unknown,FALSE,0,2,341,564,TRUE,129.99,B,TRUE,FALSE,34.99,126.5,44.99,0,0,0,-1.11,0.561733812,0,-3.124257614,19,6.67,0,2.340140396,13.49524336,4.67,0,13,0,0,0,0,FALSE
1084578,36,,town,yes,FALSE,5,1,305,416,TRUE,0,B,FALSE,TRUE,46.37,345,44.99,27.5,0,1.76,-0.74,-2.277280764,-0.134,-5.566238909,80.24,16.33,6.33,3.150645161,14.34077569,10.33,0,11,0,0,0,0,FALSE
1084601,50,,rural,yes,FALSE,6,1,305,688,TRUE,0,B,FALSE,TRUE,40.52,1043.75,44.99,15.25,0,0.2,2.845,1.686902435,0.1562,0.099955432,341.36,46,3.67,0.539342736,18.72524759,5.67,0,11,0,0,0,1,FALSE
1084612,0,,,unknown,FALSE,0,1,366,866,TRUE,0,B,TRUE,FALSE,35.24,726.5,44.99,0,0,0,0.69,-0.485717404,-0.005,8.463034887,137.41,30.67,2.33,0.478120884,-0.22364247,2.33,0,13,0,0,0,0,FALSE
1084631,42,,suburban,unknown,FALSE,0,1,259,965,TRUE,0,C,TRUE,FALSE,30.15,159.25,39.99,0,0,0.16,0.555,1.195338177,-0.0032,7.141219459,10.41,2.33,0,1.519496101,-5.31731501,8,0.778408206,9,0,0,0,0,FALSE
1084670,40,clerical,,yes,TRUE,3,1,258,1067,TRUE,0,B,FALSE,TRUE,56,93.5,65.48,1.75,61.59541292,0,0.19,-2.038826781,0.0798,1.494291537,4.67,0.67,0.33,2.325889742,5.689966639,1,0,9,2,0,0,0,FALSE
1084687,48,professional,town,yes,FALSE,9,1,304,770,TRUE,0,B,FALSE,TRUE,36.04,742,44.99,3,0,0,-6.56,-0.031330723,-0.021,-1.626988091,1.38,2.67,0,0.863131936,-12.58113585,6.67,0,11,0,0,0,0,FALSE
1084709,38,retired,suburban,unknown,FALSE,6,1,196,799,TRUE,0,B,FALSE,TRUE,38.24,1383,54.99,1.25,0,0,-1,-0.445369155,0.135,-1.738782174,132.82,9.67,7.67,0.527637358,-27.46663231,1.33,0,6,15.67,0,0,0,FALSE
1084720,0,,,unknown,FALSE,0,1,364,1142,TRUE,0,D,TRUE,FALSE,71.3,559.75,69.99,17.75,34.03833068,0,0.625,-4.842721261,0.2636,4.739605732,119.86,90.33,6.33,1.848101266,6.224550512,6,0,12,2.67,0,0,0,FALSE
1084731,56,,suburban,no,FALSE,5,1,195,392,TRUE,0,C,FALSE,TRUE,36.79,221.5,44.99,0,0,0,0.35,-2.148441386,-0.036,0.534389959,41.23,6.33,5.33,3.11311054,-25.09148082,12.33,0,6,0,0,0,0,FALSE
1084745,24,,,no,FALSE,1,4,-3,580,TRUE,79.99,B,FALSE,t,142.67,2319.5,84.99,181.75,0,0,19.69,-0.588433132,1.7462,-2.63505851,719.19,176.33,103.67,0.998712597,2.322049052,29.33,0,12,6.33,0,0,0,FALSE
1084760,38,,,no,FALSE,6,1,303,1123,TRUE,0,D,TRUE,TRUE,54.24,219.5,59.99,0,0,0,2.15,1.963532287,-0.005,-6.198473357,22.49,4,1,0.956309097,-0.106416345,4.33,0,10,1.33,0,0,0,FALSE
1084774,22,,,no,TRUE,1,2,106,671,TRUE,9.99,A,FALSE,TRUE,39.03,174.5,39.99,0.75,0,0,0.61,0.303768187,-0.1652,-3.282106324,29.27,13.33,4.33,2.85793019,8.076619418,4.33,0,8,0,0,0,0,FALSE
1084795,0,,rural,unknown,FALSE,0,1,303,723,TRUE,0,B,TRUE,FALSE,163.22,1619.5,50.03,295.25,0,0,9.15,1.234162576,1.8786,-0.166618909,524.09,73.67,8.67,1.535395598,3.085848926,24,0,10,3.33,0,0,0,FALSE
1084819,36,,,unknown,FALSE,7,1,195,1496,TRUE,0,C,FALSE,TRUE,113.07,764.5,95.19,113,0,0,-5.95,1.266015805,-0.5616,3.593500316,249.94,49.33,13,3.171844488,16.87541005,12.33,0,6,0.67,0,0,0,FALSE
1084838,32,professional,,yes,FALSE,9,1,303,672,TRUE,0,B,FALSE,TRUE,30.49,90,39.99,0,0,0,0.54,2.132871325,-0.01,7.531916036,1.44,4.67,0,3.409171076,5.751003544,1,0,10,0,0,0,0,FALSE
1084859,44,,suburban,yes,FALSE,4,2,262,922,TRUE,29.99,B,FALSE,TRUE,40.28,482,50.03,0,0,0,0.18,0.564752428,-0.0058,7.76391206,58.89,10.67,0,0.742015761,-21.03567041,37.33,3.330549831,10,0,0,0,1,FALSE
1084866,0,,rural,unknown,FALSE,0,4,-1,752,TRUE,199.99,C,TRUE,FALSE,98.47,1282.25,44.82,181.25,0,0,-16.825,-0.900478312,-1.2016,0.908982505,416.7,48.33,55.33,0.933082437,12.16620602,11,0,12,10.33,0,0,2,FALSE
1084891,40,,,unknown,FALSE,7,2,66,1063,TRUE,129.99,D,FALSE,TRUE,71.6,727.75,35.15,69.25,0,0,7.665,1.899092757,0.4558,-7.941268473,283.11,57,23,0.812083663,-3.447929238,35,0,10,19.67,0,0,0,FALSE
1084924,42,,rural,no,FALSE,6,1,302,425,TRUE,0,E,TRUE,FALSE,53.99,314.25,59.99,0,0,0,1.695,0.705232166,0,-4.316533449,13.92,22.67,3,1.186070158,-2.684081429,20.67,0,10,0.33,0,0,0,FALSE
1084943,48,,t,unknown,TRUE,7,1,302,952,TRUE,0,C,FALSE,TRUE,43.32,140.75,53.22,10.75,0,0.1,4.805,4.698010591,0.0334,-5.473050101,7.92,4.67,4,1.069583333,-2.101336955,14.33,0,10,0,0,0,0,FALSE
1084961,0,,,unknown,FALSE,0,2,170,222,TRUE,29.99,C,TRUE,FALSE,51.92,457.5,59.99,0,0,0.94,-2.65,2.209785754,0.0366,-6.348271061,106.3,27.67,11.67,3.095760023,-1.726578182,3,0,8,0,0,0,1,FALSE
1084980,0,,town,no,FALSE,1,1,302,878,TRUE,0,D,TRUE,FALSE,107.14,1181,46.36,189.5,0,1.95,5.5,1.12580966,0.0554,-8.165654182,271.67,14.33,4.33,0.671034973,0.217601793,1.67,0,10,3.33,0,0,0,FALSE
1085003,0,,,unknown,FALSE,0,1,302,1284,TRUE,0,C,TRUE,FALSE,58.04,630,44.99,62,0,1.35,0.22,3.387216155,0.5824,-1.019425153,191.39,35,5.67,1.256698219,30.84747589,32,0,10,2.67,0,0,0,FALSE
1085017,0,,suburban,unknown,FALSE,0,1,256,1213,TRUE,0,B,TRUE,FALSE,95.51,589.25,84.99,45.25,0,0.65,2.095,2.610447354,1.046,1.061236376,180.53,27,2.33,9.079699953,3.803763632,10,0,8,0,0,0,0,FALSE
1085037,38,,suburban,no,TRUE,6,1,194,640,TRUE,0,B,FALSE,TRUE,103.68,981.75,49.35,175,0,4.78,0.185,2.302320502,-0.2012,-0.70519613,283.44,36.33,16.33,1.931119946,7.177667534,28.67,0,6,4.67,0,0,0,FALSE
1085056,0,,,unknown,FALSE,0,1,256,254,TRUE,0,E,TRUE,FALSE,51.31,416.25,64.99,0,0,0.48,6.075,-0.557004484,-0.0264,-0.216973538,31.32,28.33,8.67,0.761697497,5.041528189,38.67,0,8,2,0,0,0,FALSE
1085065,54,,,yes,TRUE,5,1,256,1025,TRUE,0,G,FALSE,TRUE,41.32,104,47.32,0,0,0,1.62,-0.681334618,-0.1466,-2.755947853,11.11,28.33,4.67,0.96908168,-1.009573898,3.67,0,8,0.33,0,0,0,FALSE
1085087,0,,,no,FALSE,9,1,302,848,TRUE,0,D,FALSE,TRUE,129.04,1780.75,89.99,123.5,0,1.18,6.205,2.580931778,-1.081,-3.504939244,391.88,122.67,20,1.137375531,-4.574918773,16,0,10,10.33,0,0,1,FALSE
1085106,34,,,unknown,FALSE,9,2,41,1264,TRUE,129.99,B,FALSE,TRUE,87.47,1076,84.99,6.75,0,6.69,3,3.62364509,0.5158,-3.18393285,295.1,57.33,11,5.90874764,17.88639162,15,0,12,3,0,0,0,FALSE
1085128,26,,,no,FALSE,4,2,203,422,TRUE,29.99,E,TRUE,TRUE,76.25,619,83.5,0,0,1.27,-3.9,0.986922359,0.1946,-4.068979054,141.29,66,16.67,1.246268657,-22.6260615,26,4.193637658,8,12,0,0,1,FALSE
1085137,56,professional,rural,yes,FALSE,9,1,362,668,TRUE,0,B,FALSE,TRUE,49.62,138,57.99,0,0,0.64,-0.86,-0.089535511,0.0466,-2.986407364,1.4,0.33,0,4.849884527,2.883197419,9,0,12,0,0,0,1,FALSE
1085147,0,,town,unknown,FALSE,0,1,362,1560,TRUE,0,B,TRUE,FALSE,39.24,456,44.99,0,0,0,-0.94,-3.569148057,-0.005,0.299233659,15.32,47.33,2.67,1.166666667,3.473390825,6.67,0,12,0,0,0,2,FALSE
1085180,56,,town,yes,FALSE,4,2,202,937,TRUE,149.99,B,FALSE,FALSE,39.34,213.25,44.99,0,0,0.1,-0.165,-3.319727908,-0.007,2.776094469,33.69,14.33,6,0.664269571,0.927225875,13.67,0,10,0,0,0,0,FALSE
1085196,0,,,unknown,FALSE,0,2,115,1303,TRUE,29.99,B,TRUE,FALSE,30.51,189.25,39.99,0,0,0,-0.265,7.162755613,-0.0104,0.080359486,61.83,11,18,1.956149027,-0.412692508,10,0,6,3.67,0,0,0,FALSE
1085226,0,,,unknown,FALSE,0,2,90,52,TRUE,199.99,G,TRUE,FALSE,53.99,828,59.99,0,0,0,1.1,-1.063166342,0,-0.70960205,162.61,9,4,1.861062089,0.926056806,12.33,0,10,1.33,0,0,0,FALSE
1085246,0,,,unknown,FALSE,0,1,255,274,TRUE,0,G,TRUE,FALSE,37.53,429.25,44.99,7.25,39.38792285,0,-1.125,1.868836101,-0.0508,-0.62018132,0,0,0,0,14.08874174,0,0,8,0,0,0,0,FALSE
1085271,0,,suburban,unknown,FALSE,0,1,300,1004,TRUE,0,A,TRUE,FALSE,30.24,71.75,29.99,0,0,0,0.665,1.198429691,-0.005,-4.349441706,6.72,0,0,2.001876173,-7.389254879,0,3.024060774,10,0,0,0,0,FALSE
1085296,26,,,no,FALSE,6,1,254,767,TRUE,0,C,FALSE,TRUE,47.45,578.5,44.99,0,0,12.46,-2.85,-3.257043611,-0.2492,0.391899761,71.76,8.67,1,0.774068699,5.859652456,1,0,8,0,0,0,0,FALSE
1085303,48,,,yes,TRUE,9,1,300,306,TRUE,0,B,FALSE,TRUE,50.73,793.25,59.99,0,0,0,5.155,-3.430517739,-0.0148,0.488187187,49.78,2,1.33,0.780789474,-22.14941442,7,0,10,0,0,0,0,FALSE
1085313,0,,,unknown,FALSE,0,1,300,444,TRUE,0,D,TRUE,FALSE,56.06,298.25,19.88,0,0,0,-5.965,-0.463232796,-1.1212,-2.87072945,15.09,2,0.33,0.919616077,5.587820273,2.67,0,10,4.33,1,0,0,FALSE
1085328,0,,,unknown,FALSE,0,1,300,459,TRUE,0,G,TRUE,FALSE,172.69,1804.25,54.99,367.75,0,0,8.575,0.695363882,2.577,-5.684536115,349.5,128.33,37,0.72920382,-0.224713447,26.67,1.795829054,10,6,0,0,0,FALSE
1085346,0,,suburban,unknown,FALSE,1,1,300,1351,TRUE,0,D,FALSE,FALSE,35.49,815.25,44.99,0,0,0,-5.225,3.044868136,-0.01,-0.566157922,188.24,86,14.67,0.298210526,0.668479089,10.33,0,10,0,0,0,0,FALSE
1085399,50,self-employed,unknown,yes,TRUE,9,2,10,1183,TRUE,129.99,B,FALSE,TRUE,36.23,87,44.99,0,92.69924424,0,-1.3,-1.748681167,-0.005,1.225903909,7.57,4,3.67,6.490636704,3.981307823,1.33,0,8,0,0,0,0,FALSE
1085411,44,,suburban,yes,FALSE,7,1,361,642,TRUE,0,C,FALSE,TRUE,85.26,676.5,43.78,120,0,6.95,-0.01,2.034231153,-0.4724,-4.146953449,283.68,64,7,0.958295455,-5.182873321,29.33,0,12,0.67,0,0,2,FALSE
1085433,0,,,unknown,TRUE,6,1,361,428,TRUE,0,B,FALSE,TRUE,38.56,378,39.91,6,0,0,-7.56,-0.989122917,-0.1714,2.653268727,109.87,6.33,0,2.424851401,9.343298462,11.67,0,12,8.67,0,0,0,FALSE
1085461,36,,,no,FALSE,8,1,299,865,TRUE,0,C,FALSE,TRUE,62.47,537.25,69.99,0,0,0,-4.665,-0.126195958,-0.0296,-8.191859773,117.02,30,2.33,2.477068966,-2.186532476,9.33,0,10,0.33,0,0,0,FALSE
1085470,48,,,yes,FALSE,6,1,299,968,TRUE,0,E,FALSE,TRUE,40.68,1180,44.99,57,0,0,-6.06,0.811178694,-0.1138,-0.999922259,5.21,17.67,2,0.599205912,3.00991042,8.67,0,10,6.33,0,0,0,FALSE
1085483,34,,suburban,yes,TRUE,9,2,132,268,TRUE,0,B,FALSE,TRUE,59.99,23.5,69.99,0,0,0,-0.37,0.020773984,0,-9.79224072,16.59,0,0,2.116402116,-0.245687184,0,0,12,0,0,0,0,FALSE
1085490,42,,,no,FALSE,4,2,191,1086,TRUE,99.99,D,FALSE,FALSE,123.22,2023,94.99,130.25,0,0.1,-8.68,-1.791074558,-0.4698,5.981590844,207.22,43,3.67,1.601646341,2.788182773,62.67,0,6,8,0,0,0,FALSE
1085499,44,crafts,suburban,yes,TRUE,6,1,191,881,TRUE,0,C,TRUE,TRUE,53.44,193.25,69.99,0,0,0,-0.685,0.376168028,-0.0294,5.747972193,38.58,37,11.67,1.825763832,4.860080968,10,0,6,0,0,0,0,FALSE
1085533,36,professional,town,yes,TRUE,3,1,253,1002,TRUE,0,E,FALSE,TRUE,60.73,376.75,69.99,0,0,0,-0.795,2.619754628,0.005,-1.508806583,52.69,9,5.67,2.277916667,-7.824519101,4.33,0,8,0,0,0,0,FALSE
1085538,24,,,no,FALSE,6,1,253,759,TRUE,0,B,FALSE,TRUE,33.99,321.75,39.99,0,0,0,0.165,3.165849213,0,6.484931842,67.41,22.67,11.67,0.786885246,10.12475637,3,0,8,0,0,0,0,FALSE
1085554,32,,town,no,FALSE,5,1,253,620,TRUE,0,G,TRUE,TRUE,29.99,188.25,39.99,0,0,0,-0.425,0.266250231,0,4.582964122,33.85,2.67,0.33,0.417953884,-11.07924856,4.33,0,8,0,0,0,0,FALSE
1085566,44,professional,,unknown,FALSE,7,1,253,489,TRUE,0,B,FALSE,TRUE,52.77,149.5,59.99,0.25,0,2.68,-1.21,0.92954037,0.0776,-0.211311059,10.2,9,0.33,0.979791794,9.374268767,5.33,0,8,0,0,0,2,FALSE
1085580,46,crafts,suburban,yes,TRUE,7,1,191,221,TRUE,0,C,FALSE,TRUE,92.51,581.75,42.66,161.5,0,0.29,1.305,0.14888784,0.8952,-4.243478291,112.81,1.33,1.33,2.433809524,13.9947754,93.67,0,6,0,0,0,0,FALSE
1085591,44,crafts,,unknown,FALSE,3,2,243,669,TRUE,9.99,A,FALSE,TRUE,76.97,647.25,84.99,0,0,0,-5.565,2.652321594,0,1.984907494,184.96,56.33,30.33,2.100256496,-22.55112973,33.33,1.890298485,8,0.67,0,0,0,FALSE
1085606,44,,,unknown,TRUE,6,1,253,52,TRUE,0,C,FALSE,TRUE,68.29,752.75,44.99,80.75,27.24374011,1,7.805,-1.383350243,0.8622,-1.604810625,183.06,54,0,0.65264072,0.551896339,4,0,8,0.33,0,0,0,FALSE
