customer,age,occupation,regionType,marriageStatus,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1009875,58,professional,rural,yes,TRUE,7,1,1602,TRUE,0,A,FALSE,TRUE,32.98,0,29.99,265.7278334,0,-7.421876427,12.4031489,0,0,0,0,-3.64764438,0,33,0,0,0,0,TRUE
1009903,32,,,no,FALSE,6,6,54,TRUE,199.99,F,FALSE,t,78.45,1301,62.2,0,0.16,-1.289679751,5.243748686,198.83,156.33,21.33,1.074419643,2.914020898,4.265496125,33,8.33,1,1,0,TRUE
1009924,40,,suburban,yes,FALSE,9,2,1779,TRUE,29.99,A,FALSE,TRUE,44.55,140.25,29.99,0,1.96,5.579319102,18.77342338,24.67,6.33,0,3.937076476,0.591060448,0,31,0,0,0,0,TRUE
1009941,0,,suburban,unknown,FALSE,0,4,2022,TRUE,149.99,F,TRUE,FALSE,38.75,182.25,29.99,146.6413411,0.8,2.540282027,-2.236243942,17.44,0,0,60.88023952,5.719393875,2.424792505,31,0,0,0,1,TRUE
1009971,44,professional,suburban,yes,FALSE,4,3,1200,TRUE,29.99,C,FALSE,TRUE,143.94,707.25,44.99,0,0,-7.856577521,15.53473068,55.13,9,0,2.165891224,6.174696262,0,35,0,0,0,0,TRUE
1009982,56,,,unknown,FALSE,3,2,1004,TRUE,29.99,A,FALSE,TRUE,45.33,104.25,44.84,0,0,-5.213820835,14.52850047,18.67,17.67,3,6.646176912,-9.998411498,0,33,0.33,0,0,0,TRUE
1010005,50,,town,unknown,FALSE,0,1,145,TRUE,0,A,TRUE,FALSE,56.65,182.5,29.99,0,0,0.692559337,-3.223075816,8.59,4.67,0,3.270625,-3.888098352,0,29,0,0,0,0,TRUE
1010021,26,,,unknown,FALSE,4,3,1010,TRUE,29.99,A,FALSE,TRUE,32.79,255.5,29.99,266.3424818,0,-3.664850485,11.36333889,70.7,22,20,1.550328422,3.129989594,0,29,2.33,0,0,0,TRUE
1010042,60,professional,suburban,yes,FALSE,7,2,348,TRUE,29.99,A,FALSE,TRUE,40.01,108.75,32.49,0,7.52,-0.410591317,9.379734626,0.97,4.67,1,4.253283302,-12.47263142,0,31,0,0,0,0,TRUE
1010059,24,,suburban,unknown,FALSE,6,2,301,TRUE,29.99,A,FALSE,TRUE,33.49,239.25,44.99,217.0240602,0,7.423693313,11.63092969,79.01,12.67,5.67,1.613947368,2.507127104,0,33,0,0,0,0,TRUE
1010076,30,professional,,no,FALSE,6,1,1866,TRUE,0,A,FALSE,TRUE,50.24,213.5,49.99,321.9235592,0,-1.746859077,6.773896217,5.42,2.33,0,0.368928571,5.46370613,0,33,0,0,0,0,TRUE
1010109,48,,,no,FALSE,4,1,54,TRUE,0,E,FALSE,TRUE,30.88,105.75,29.99,46.30640564,0.1,-8.34880634,4.621905682,18.74,0.33,0.33,8.33,-9.432058835,6.438787218,31,0.33,0,0,0,TRUE
1010132,54,crafts,town,unknown,TRUE,5,3,1673,TRUE,9.99,A,FALSE,TRUE,30,954,30,163.2761727,0,7.818921957,-11.88674023,438.07,9,1.33,0.90083591,-2.26917206,0,35,12,0,0,0,TRUE
1010161,44,,,yes,FALSE,7,1,972,TRUE,0,A,FALSE,TRUE,32.34,63.25,16.99,187.9933439,0.2,2.209033574,1.134579656,2.68,0,0,0.555555556,-9.542175902,0,29,0,0,0,0,TRUE
1010187,0,,,unknown,FALSE,0,3,1158,TRUE,9.99,A,TRUE,FALSE,76.66,536.25,85,68.68678774,0.1,-7.677263597,5.232497265,48.28,67,11.67,2.968816442,-2.466160715,0,31,0,0,0,2,TRUE
1010221,0,,,unknown,FALSE,0,1,1496,TRUE,0,C,TRUE,FALSE,29.99,63.75,29.99,167.7779787,0,0.160995234,5.258388407,4.1,1,0.33,17.96407186,-3.555496596,3.506254548,34,0,0,0,0,TRUE
1010248,50,self-employed,suburban,yes,FALSE,8,1,667,TRUE,0,A,FALSE,TRUE,32.49,136.75,32.49,29.01744137,0,4.776757983,17.99174861,0,0.67,0,4.592814371,-15.56528487,0,30,0,0,0,0,TRUE
1010274,30,,,no,FALSE,5,1,558,TRUE,0,D,FALSE,FALSE,99.67,475,34.98,183.3835714,9.1,-5.755809923,4.800768946,154.91,26.67,2,4.659333333,1.126650222,0,30,1.33,0,0,0,TRUE
1010287,36,professional,suburban,yes,TRUE,6,1,917,TRUE,0,A,FALSE,TRUE,33.03,120,29.99,145.634951,0,-1.54115856,-2.440281711,3.21,6,1,1.604577743,12.02207782,0,28,0,0,0,0,TRUE
1010304,0,,,unknown,FALSE,0,1,965,TRUE,0,A,TRUE,FALSE,50.05,126.5,29.99,43.69048745,15.6,2.611591125,-0.74669846,10.05,4.67,0,1.4725,11.38988499,0,32,0,0,0,0,TRUE
1010321,54,professional,town,yes,FALSE,7,2,1472,TRUE,29.99,A,FALSE,TRUE,26.33,231.25,18.14,203.5395385,0,2.791352975,4.861367825,40.94,7,2.33,2.1809767,-6.329730559,0,28,3.67,1,1,0,TRUE
1010346,38,,,yes,TRUE,9,2,1331,TRUE,29.99,G,FALSE,TRUE,0,0,0,376.9120655,0,5.54509964,10.80076625,0,0,0,0,2.417818455,4.348493263,34,0,0,0,0,TRUE
1010356,46,professional,suburban,yes,TRUE,6,1,1272,FALSE,0,A,FALSE,t,31.65,74.25,29.99,110.1483467,0,1.279685418,0.529549222,26.71,5.67,3,1.285714286,6.330754584,5.102574346,30,0.33,0,0,1,TRUE
1010375,36,,,unknown,TRUE,6,1,589,TRUE,0,A,FALSE,TRUE,29.99,17,29.99,0,0,-3.655247069,23.45497411,8.93,1,1.33,1.996254682,4.95269987,0,32,0,0,0,2,TRUE
1010391,30,,,no,FALSE,3,4,662,TRUE,29.99,C,FALSE,TRUE,75.77,679,47.61,0,0,-3.750717952,12.7840339,230.25,74.67,18,1.00471831,-14.260635,0,30,3.67,0,0,0,TRUE
1010407,0,,unknown,unknown,FALSE,0,3,1304,TRUE,29.99,E,TRUE,FALSE,86.36,478.5,84.99,0,0,7.049445484,-5.55033137,68.24,45,11.33,3.190535714,-13.57137988,0,30,1,0,0,2,TRUE
1010419,60,professional,,yes,FALSE,9,1,1708,FALSE,0,A,FALSE,TRUE,38.17,280,29.99,0,0,6.328146459,-12.15225587,98.84,18.33,19.33,1.552238806,3.826010909,2.545055127,30,1.33,0,0,0,TRUE
1010440,40,clerical,,no,FALSE,5,1,1433,TRUE,0,A,FALSE,TRUE,16.99,0,16.99,180.7561388,0,-7.090739257,22.43585039,0,0,0,0,-11.81909003,0,34,0,0,0,0,TRUE
1010462,52,,,no,TRUE,6,1,218,FALSE,0,A,FALSE,TRUE,34.46,224.5,30,125.5109777,0,-0.611400611,-6.659273899,19.07,11.67,1.33,1.591442734,14.85591027,0,28,0,0,0,0,TRUE
1010487,42,,,unknown,FALSE,8,1,853,FALSE,0,C,FALSE,TRUE,49.95,386.25,49.99,207.4178474,0,6.41033014,0.737021796,13.98,13.67,2.33,2.715090909,8.188904563,0,34,0,0,0,0,TRUE
1010534,56,,,yes,FALSE,6,2,845,TRUE,29.99,A,FALSE,TRUE,24.99,36.25,24.99,0,0,-5.650153566,-0.025744249,2.97,0.33,0,1.157977883,-8.772974156,0,34,0,0,0,0,TRUE
1010563,32,professional,,yes,FALSE,9,1,1519,TRUE,0,A,FALSE,TRUE,40.5,235.5,34.98,0,2.97,-3.744733935,-1.926000948,0,0,0,0,18.76762598,0,28,0,0,0,0,TRUE
1010594,36,professional,suburban,yes,FALSE,5,2,1614,TRUE,29.99,A,FALSE,TRUE,57.74,891.5,52.78,0,10.97,-1.316700235,-2.69892286,268.07,25.33,9.67,1.913677894,2.550248776,4.207515593,32,1.33,0,0,0,TRUE
1010618,0,,suburban,unknown,FALSE,0,3,345,TRUE,29.99,C,TRUE,FALSE,33.49,312.75,31.98,0,0,-4.497243423,1.982353156,88.64,12.33,0.67,1.094235904,-0.188900852,0,28,0,0,0,0,TRUE
1010627,34,,suburban,yes,FALSE,6,2,747,TRUE,29.99,C,FALSE,TRUE,42.95,334.25,30,203.1726129,0,-9.961686583,1.877676547,84.7,3.33,1.33,4.599280144,0.490198029,0,32,0,0,0,2,TRUE
1010646,36,professional,town,no,FALSE,6,1,1259,FALSE,0,A,FALSE,TRUE,85.44,68.25,94.99,334.9489007,0,-6.398154529,6.845038206,6.06,0.67,0.67,5.311778291,-6.367080148,3.528536595,34,0,1,1,0,TRUE
1010660,0,,,unknown,FALSE,0,2,778,FALSE,29.99,A,TRUE,FALSE,51.93,704.75,62.32,0,0.1,1.463104092,-12.82127187,352.98,34.67,12,1.644675103,23.53585126,0,34,0.33,0,0,0,TRUE
1010667,26,,,no,FALSE,4,1,1679,TRUE,0,A,FALSE,FALSE,53.43,180.5,29.99,0,0,0.963452951,10.69762595,3.58,13.67,0,2.145625,-11.4774186,0,28,0,1,1,0,TRUE
1010680,40,,suburban,yes,TRUE,6,1,574,FALSE,0,A,FALSE,TRUE,85.78,795.75,49.99,0,0,0.97355745,22.97891244,240.63,24.33,2.33,1.282252252,0.864932145,0,28,6.33,0,0,0,TRUE
1010701,54,,,yes,FALSE,5,1,1371,FALSE,0,A,FALSE,TRUE,29.99,30.75,29.99,0,0,3.156556853,11.65019552,0,0,0,2.395209581,-9.178394098,0,32,0,0,0,0,TRUE
1010726,54,professional,suburban,yes,TRUE,5,1,300,TRUE,0,A,FALSE,TRUE,35.91,139.5,34.98,220.1912475,0,7.822394057,0.119997983,32.05,3.67,0.67,1.045454545,-8.866230128,5.471756068,28,1,0,0,0,TRUE
1010735,28,clerical,suburban,yes,FALSE,6,1,1117,FALSE,0,A,FALSE,TRUE,35.67,138.75,24.99,208.5065798,0,0.655324918,15.77153993,1.32,0.67,0.33,2.759398496,5.294803779,0,28,0,0,0,0,TRUE
1010753,52,,,yes,FALSE,8,5,603,TRUE,129.99,C,FALSE,TRUE,80.03,959.75,59.99,286.5014271,0,4.631178936,-20.21272777,426.73,15.33,13.67,1.68608008,20.50180555,2.367626554,32,0.33,0,0,0,TRUE
1010778,36,professional,town,yes,TRUE,5,2,828,TRUE,29.99,A,FALSE,TRUE,34.8,256.5,43.49,27.63711442,0,-3.798729094,1.256689746,12.36,4.67,0,5.167,10.18801777,0,28,1,0,0,0,TRUE
1010800,0,,suburban,unknown,FALSE,0,1,768,TRUE,0,A,TRUE,FALSE,85.49,295.25,94.99,0,0,4.138633272,12.28846676,32.74,23,4.33,1.482185909,9.004321855,0,30,2.33,0,0,0,TRUE
1010820,34,,suburban,yes,TRUE,8,1,1622,FALSE,0,A,FALSE,TRUE,39.41,326.25,32.49,361.8116992,0,2.067565577,-10.63732082,21.84,1.33,6,7.93804453,8.957263888,0,34,0,0,0,1,TRUE
1010837,38,,town,unknown,FALSE,8,1,494,TRUE,0,A,FALSE,TRUE,30.51,123,29.99,364.5171822,0,8.007653233,13.64211278,19.14,9.33,3,3.595296026,-7.506580471,0,28,0,0,0,3,TRUE
1010855,0,,,unknown,FALSE,0,3,1193,TRUE,9.99,E,TRUE,FALSE,67.31,581.5,59.99,240.9523539,17.32,-2.662997942,7.088035538,96.79,3.67,0,1.289121793,2.817826302,0,34,0,0,0,0,TRUE
1010865,54,clerical,suburban,no,FALSE,4,1,1299,TRUE,0,A,FALSE,TRUE,33.75,192,30,0,0.16,-1.113489302,-0.123384093,9.3,7.67,0,0.763548387,9.293354962,0,34,0,0,0,3,TRUE
1010878,38,retired,,yes,TRUE,5,2,1271,TRUE,29.99,C,FALSE,TRUE,46.36,306.25,30.66,262.5433891,0,1.972283775,6.932428633,79.29,19.33,12.67,2.145414953,0.677977848,0.144543507,30,5,0,0,0,TRUE
1010892,38,,town,yes,FALSE,7,6,392,TRUE,29.99,A,FALSE,TRUE,30.26,108.25,29.99,0,0,6.117270167,1.956575673,9.06,11.67,1.33,4.5825,16.78178971,0,28,0,0,0,0,TRUE
1010924,28,student,,no,FALSE,1,3,424,TRUE,129.99,A,FALSE,TRUE,30.26,148.25,29.99,0,0,2.140202423,12.79637805,16.05,3,0,0.348727057,8.552566904,0,28,0,0,0,0,TRUE
1010943,30,,,no,FALSE,1,1,1190,TRUE,0,C,FALSE,TRUE,35.21,197.25,34.98,170.1648472,0,-1.659102991,-11.8622794,121.93,12,2.67,1.627832748,-14.81720594,0,32,0,0,0,0,TRUE
1010964,34,,suburban,unknown,FALSE,4,2,1862,TRUE,29.99,A,FALSE,TRUE,66.09,499.75,50,71.67007845,4.39,-3.26596866,-5.173840939,140.67,30.67,12.67,4.858484848,-9.982595991,0,28,0.33,0,0,0,TRUE
1010974,0,,,unknown,FALSE,0,1,809,FALSE,0,F,TRUE,FALSE,46.78,121.75,29.99,110.3966731,4.17,6.818913158,6.208456901,4.94,6.67,0.33,2.227934876,-9.11846116,0,30,0.67,0,0,0,TRUE
1011004,60,,,yes,TRUE,3,3,1085,FALSE,9.99,D,FALSE,TRUE,0,0,0,0,0,4.392699695,-2.808296529,0,0,0,0,-0.003757605,0,34,0,0,0,0,TRUE
1011033,58,,suburban,yes,TRUE,7,1,1198,FALSE,0,A,FALSE,TRUE,32.12,35.75,29.99,93.93628126,1.88,-0.043484811,17.76088373,0.52,0.67,0,0.892818864,-0.493359417,0,30,0,0,0,3,TRUE
1011065,50,crafts,,yes,FALSE,7,2,1117,TRUE,29.99,A,FALSE,TRUE,29.99,81.5,29.99,0,0,-0.739885301,-14.04367286,19.48,10,4,1.925731433,8.165474228,0,34,0,0,0,3,TRUE
1011081,26,,suburban,no,FALSE,7,1,823,FALSE,0,A,FALSE,TRUE,49.99,5.5,59.99,0,0,1.573651524,6.275114293,0,0,0,0,18.43297876,4.913456576,32,0,0,0,0,TRUE
1011098,0,,,unknown,FALSE,2,3,355,TRUE,129.99,F,FALSE,TRUE,161.95,1875.5,169.99,195.0551522,0,5.02823558,3.318942488,496.09,73,30,1.763476517,-5.739951337,0,34,4,1,0,0,TRUE
1011115,56,crafts,suburban,yes,TRUE,5,1,1173,FALSE,0,C,FALSE,TRUE,10,13,10,65.33936296,0,-0.513951612,14.49501816,1.76,0,0,4.263157895,-24.8477082,0,30,0,0,0,1,TRUE
1011127,0,,,unknown,FALSE,0,1,1523,FALSE,0,A,TRUE,FALSE,11.54,229,10,131.0811035,1.2,8.750888402,-14.23997907,13.86,11,2.33,1.644799551,-9.114464482,4.483003386,28,0,0,0,0,TRUE
1011147,32,student,,yes,FALSE,8,3,899,TRUE,29.99,A,FALSE,TRUE,62.06,876.5,10,0,0,2.754164448,11.64576385,162.18,47.33,22,2.170874872,1.23012266,0,28,4.67,0,0,0,TRUE
1011163,54,,,unknown,FALSE,6,5,744,TRUE,29.99,A,FALSE,TRUE,63.99,1219.75,59.99,0,0,-2.051307926,-0.408441537,158.28,152.67,26,1.68583038,0.507568095,0,34,1.33,0,0,0,TRUE
1011179,58,,town,yes,TRUE,8,1,1656,TRUE,0,E,FALSE,TRUE,115.21,621.5,49.99,157.4180408,3.78,1.491423966,4.761523584,251.71,9.33,1.67,1.596821133,0.224592385,0,30,0.67,0,0,0,TRUE
1011200,38,,town,unknown,FALSE,3,3,1460,TRUE,29.99,D,TRUE,FALSE,35.24,456.25,44.99,0,0,6.471890977,25.08616479,112.56,30.67,2,1.068894176,-3.108425555,0,30,6,0,0,0,TRUE
1011219,40,,suburban,no,FALSE,3,2,1009,TRUE,29.99,A,FALSE,TRUE,43.98,438.25,34.98,219.6928083,0,-3.593256162,-8.46702833,76.72,25,1,0.766577332,-6.736939867,0,32,0,0,0,0,TRUE
1011230,36,,town,yes,TRUE,9,2,532,TRUE,29.99,A,FALSE,TRUE,49.56,570.25,59.99,122.4668515,0,1.105736163,-8.458090668,90.34,14,1,2.284218001,21.03797457,0,28,0,0,0,0,TRUE
1011254,52,professional,suburban,yes,FALSE,7,1,946,TRUE,0,A,FALSE,TRUE,48.17,175.75,42.49,214.7741749,0,-3.338270416,-0.125808449,4.66,5.33,0,10.77829099,0.561502936,3.048998021,32,0,0,0,1,TRUE
1011263,0,,town,unknown,FALSE,0,2,786,TRUE,29.99,A,TRUE,FALSE,13.4,96.5,10,174.9633524,3.4,2.861011085,14.9654633,5.01,2.67,2,3,-2.421710124,0,30,1.67,0,0,0,TRUE
1011280,0,,rural,unknown,FALSE,5,1,724,FALSE,0,D,FALSE,TRUE,25.49,59.75,24.99,0,0,2.959383652,-0.839295836,1.12,4,0,1.535240754,-9.410473525,0,34,0,0,0,0,TRUE
1011309,38,professional,,yes,FALSE,8,2,1229,FALSE,29.99,A,FALSE,TRUE,48.68,211.75,42.49,114.9027943,0,2.057175096,-2.620892442,70.01,17.33,8,3.30316015,8.332429146,2.276186229,30,0,0,0,0,TRUE
1011327,54,,suburban,no,FALSE,6,2,1508,FALSE,29.99,C,TRUE,TRUE,76.21,589.5,50,0,0,3.702011256,-11.28881385,61.64,27.33,1,1.690363607,0.085156538,3.909795084,34,0,0,0,0,TRUE
1011347,30,,town,yes,TRUE,6,2,1122,TRUE,29.99,A,FALSE,TRUE,10,0,10,0,0,1.7177194,13.39883158,0,0,0,0,2.183099231,4.498629293,31,0,0,0,2,TRUE
1011357,0,,town,unknown,FALSE,0,3,784,TRUE,9.99,C,TRUE,FALSE,83.53,287.25,29.99,203.8688141,0,0.92913479,6.444933963,27.88,20,1,1.986510972,2.379874513,0,31,1.67,4,3,0,TRUE
1011382,0,,,unknown,FALSE,0,2,1060,TRUE,29.99,A,TRUE,FALSE,49.99,108.5,59.99,0,0,0.987636134,2.542974658,1.68,12.67,0,2.41438179,3.893294803,0,33,0,0,0,0,TRUE
1011412,54,,,yes,FALSE,2,3,217,TRUE,29.99,D,FALSE,TRUE,54.68,303,34.83,191.9582416,0,5.357869168,-22.13739055,32.14,12,2.67,0.38301947,-0.900244198,0,31,2.67,0,0,0,TRUE
1011449,0,,,unknown,FALSE,0,2,905,FALSE,29.99,D,TRUE,FALSE,28.9,114.5,29.99,283.159585,0,-6.795677496,25.35550371,8.74,1,0,3.172788412,-1.832509589,0,27,0.33,0,0,0,TRUE
1011458,32,professional,suburban,yes,TRUE,7,1,590,FALSE,0,A,TRUE,TRUE,75.37,29,85,0,0,0.500132404,20.25816237,0,3,0,2.498127341,7.052338018,0,33,0,0,0,0,TRUE
1011483,32,,town,yes,TRUE,7,2,1904,FALSE,29.99,C,FALSE,no,72.54,304.75,57.49,111.4329038,0.61,0.136173901,6.716768443,53.91,15.33,4.33,3.316602317,5.54729748,0,29,0,0,0,0,TRUE
1011495,46,,,yes,TRUE,7,3,1605,TRUE,29.99,A,FALSE,TRUE,108,734,57.49,0,0,0.132872827,14.69644851,91.49,25.67,1,2.048367913,-10.31057329,3.738852369,29,0,0,0,0,TRUE
1011506,24,,,no,FALSE,3,4,1749,TRUE,29.99,A,FALSE,TRUE,45.42,520.5,29.99,97.44082097,0,-6.468457526,8.162854211,95.09,17.67,16.33,1.383641525,6.503138003,2.827794031,29,0,0,0,0,TRUE
1011524,54,professional,suburban,yes,TRUE,6,1,54,FALSE,0,F,FALSE,TRUE,53,294.75,50,0,0.16,6.410054135,3.610491573,10.48,21,1,0.567917986,1.377005595,0,31,0,0,0,0,TRUE
1011534,30,professional,suburban,yes,FALSE,7,1,1356,FALSE,0,A,FALSE,TRUE,47.81,128.25,49.99,0,0,2.983845962,18.0395942,5.65,3.67,0.33,1.555555556,-14.0455426,4.650051173,27,0,0,0,0,TRUE
1011552,0,,,unknown,FALSE,0,4,1056,TRUE,129.99,A,TRUE,f,92.36,991,44.99,0,0,2.902287997,0.166523889,336.67,25,9.33,0.988047571,-0.494930695,5.572724578,31,3.67,0,0,0,TRUE
1011590,34,,suburban,yes,FALSE,7,1,1253,FALSE,0,E,FALSE,TRUE,39.95,98.75,29.99,0,9.96,6.958968157,-0.843762,9.34,1.67,0,0.615384615,-3.886139349,4.775627617,29,0,0,0,0,TRUE
1011608,44,,suburban,no,FALSE,5,2,484,TRUE,29.99,D,TRUE,TRUE,28.06,448.75,32.65,0,0,5.992468444,-3.225596897,48.04,46.67,1.67,1.084901961,-11.63984907,0,31,4,0,0,0,TRUE
1011633,36,,suburban,no,FALSE,6,2,362,TRUE,29.99,C,FALSE,TRUE,243.49,1380.25,29.43,0,0,3.738022368,6.828947038,648.49,21.33,4.67,1.840674117,-2.671026585,0,33,2,1,0,0,TRUE
1011644,38,,town,unknown,FALSE,9,1,1505,TRUE,0,A,FALSE,TRUE,65.4,387,49.99,0,1.66,-1.071615297,7.337246502,58.58,2,0.67,1.975,-3.173499938,5.499107413,29,0,0,0,0,TRUE
1011672,32,,,no,FALSE,3,2,791,TRUE,29.99,D,FALSE,TRUE,51.17,255.25,49.99,0,0,0.297256155,17.37332228,114.19,3,4,2.412781219,9.814235539,0,31,0,0,0,2,TRUE
1011707,24,,rural,no,FALSE,4,4,1533,TRUE,129.99,A,FALSE,TRUE,63.41,1618.25,49.99,0,0.8,10.96336372,10.53408233,397.08,97.33,35.67,0.511165836,1.948297099,0,33,0,0,0,0,TRUE
1011726,50,professional,suburban,yes,FALSE,7,3,420,TRUE,129.99,A,FALSE,TRUE,69.54,1218.75,59.02,210.0273252,0,3.291903963,20.78104571,359.16,73,26,0.549452055,1.195568659,0,29,6,0,0,0,TRUE
1011735,22,,suburban,unknown,FALSE,5,4,1529,TRUE,99.99,B,FALSE,TRUE,60.78,1329.5,69.99,0,0,4.008624992,13.08729661,314.54,98.33,16.33,0.466614035,2.482290247,0,27,18,0,0,0,TRUE
1011756,54,professional,,yes,FALSE,6,1,1246,FALSE,0,A,TRUE,TRUE,41.11,72.75,39.11,0,1.76,6.458804526,2.262909818,1.79,0.33,0,4.464203233,3.97654433,3.643356325,31,0.33,0,0,0,TRUE
1011782,36,clerical,suburban,yes,TRUE,5,4,632,TRUE,29.99,A,FALSE,TRUE,78.25,543.5,85,0,0,3.46294697,3.546383561,174.29,39,12.33,3.36984375,13.22428475,0,29,0.33,0,0,0,TRUE
1011798,58,,s,unknown,FALSE,6,1,1941,TRUE,0,A,FALSE,TRUE,37.42,122.75,29.99,0,0,2.48491171,13.57936391,9.27,13.33,1.33,0.709869476,-5.474809991,0,29,0,0,0,0,TRUE
1011821,28,,suburban,no,TRUE,1,1,1664,FALSE,0,A,FALSE,TRUE,38.32,224.5,37.98,125.0325173,0,-10.28838056,-17.74835905,0.08,5,0,0.947798987,17.89757871,0,27,0.67,0,0,0,TRUE
1011847,48,,,unknown,FALSE,6,1,1352,TRUE,0,C,FALSE,TRUE,50.44,244,49.99,0,0,1.580359259,-3.763395001,62.28,30.67,0.33,1.97969697,13.31489468,0,27,0.33,0,0,0,TRUE
1011868,32,,,no,TRUE,3,5,995,TRUE,39.99,A,FALSE,TRUE,88.75,386.5,85,0,0.48,-4.669882051,16.38167875,129.23,21,4.33,10.33687125,14.0784101,0,33,0,0,0,2,TRUE
1011896,0,,,unknown,FALSE,0,1,1720,TRUE,0,A,TRUE,FALSE,67.07,581,34.98,171.20489,0,7.032520888,6.242472963,107.36,53.67,3.33,3.794117647,1.476075959,0,33,0,0,0,0,TRUE
1011908,58,professional,suburban,yes,FALSE,6,1,747,TRUE,0,A,FALSE,TRUE,35.54,157,44.99,0,0.24,-2.254953115,18.0759288,0.42,6,0.33,3.14557425,-2.724301764,0,27,0,0,0,0,TRUE
1011938,0,,town,unknown,FALSE,0,1,1511,FALSE,0,A,TRUE,FALSE,51.54,225.75,24.99,169.6259824,0,1.159328902,9.849319821,23.13,8,3.33,3.00081103,10.69056926,0,29,0,0,0,1,TRUE
1011951,48,professional,rural,yes,TRUE,9,2,1194,TRUE,29.99,A,FALSE,TRUE,61.46,950.5,44.99,0,0.68,-2.857015082,3.345209975,158.29,59.33,13.67,0.946651882,7.06885685,1.352723827,27,7,0,0,0,TRUE
1011970,40,,,unknown,FALSE,8,7,1619,TRUE,149.99,D,FALSE,TRUE,50.1,92.5,50,0,0,3.322037854,24.92190906,27.99,23,6.33,0.537273338,14.16686753,0,31,0,1,0,0,TRUE
1011993,38,,town,no,FALSE,9,1,1099,FALSE,0,A,FALSE,TRUE,19.29,21.75,16.99,196.0786345,0.26,-0.157989089,10.82998325,0.74,0,0,2.201201201,-2.300099187,0,31,0,0,0,0,TRUE
1012020,68,,town,no,FALSE,8,1,1754,FALSE,0,A,FALSE,TRUE,20.03,43.5,19.49,0,0,2.816935429,20.04881669,0.74,0.33,0,0.822,7.560530631,0,29,2.33,0,0,1,TRUE
1012052,0,,,unknown,FALSE,0,3,1558,TRUE,29.99,D,TRUE,FALSE,21.32,31,11.89,227.2901841,0,3.221704597,-10.01401603,4.35,2,2.33,0.343955014,7.776377939,0,27,0,0,0,0,TRUE
1012108,0,,,unknown,FALSE,0,1,1012,FALSE,0,A,TRUE,FALSE,34.99,195,44.99,0,0,-3.532618195,-6.643029697,0.45,0.67,0,2.833333333,7.463510454,3.611012139,31,0.67,0,0,0,TRUE
1012125,38,crafts,town,unknown,FALSE,8,5,1063,TRUE,129.99,C,FALSE,TRUE,100.23,1472.75,69.99,0,0,8.979868487,6.242867791,270.19,71.33,21.67,0.763333333,6.425067147,4.838526603,31,11.33,0,0,0,TRUE
1012140,44,,rural,unknown,FALSE,1,1,486,FALSE,0,A,FALSE,TRUE,41.23,65.5,37.98,180.5353122,0,-5.610818616,9.915489416,5.6,2,0,3.04638472,7.861976429,0,29,0,0,0,0,TRUE
1012158,46,professional,,yes,FALSE,6,1,1305,FALSE,0,A,FALSE,TRUE,46.82,532.75,34.98,0,0,3.500409232,21.98127537,184.87,19.33,35.33,4.113826168,-12.65980493,0,31,6.67,0,0,1,TRUE
1012184,34,clerical,town,no,FALSE,7,1,917,TRUE,0,A,FALSE,no,43.64,150.25,29.99,0,0,9.588273769,-4.880432998,35.41,1,0,3.728950404,3.959589438,0,29,0,0,0,0,TRUE
1012210,38,,rural,yes,TRUE,6,1,841,TRUE,0,A,FALSE,TRUE,81.47,613.25,75,192.4101057,6.47,-4.157408542,6.681527811,101.42,1.33,0,41.54175589,11.94585673,2.62629625,33,0.67,0,0,0,TRUE
1012221,50,professional,town,yes,TRUE,1,1,1741,TRUE,0,A,FALSE,TRUE,28.74,62.25,29.99,0,0,2.685332933,4.128235521,0.89,3,0,1.480192077,6.60188573,0,29,0,0,0,0,TRUE
1012232,0,,suburban,unknown,FALSE,0,1,220,FALSE,0,A,TRUE,FALSE,30.51,36.75,29.99,0,0,-0.624364294,1.180596342,1.87,2,0,8.383233533,0.888206926,5.282723387,27,0,0,0,0,TRUE
1012244,44,professional,s,yes,TRUE,6,4,1806,TRUE,149.99,F,FALSE,TRUE,132.49,895.5,59.99,0,2.83,-5.255151651,-10.50025375,205.24,82.67,35,1.40275,-4.706803932,0,31,2.67,0,0,3,TRUE
1012268,0,,town,unknown,FALSE,0,3,870,TRUE,59.99,A,TRUE,FALSE,96.96,806.25,89.99,231.2276295,1.47,10.96527907,0.544390192,173.5,90.67,27,3.919670941,-10.58441048,0,27,0,0,0,0,TRUE
1012293,54,,,no,FALSE,9,2,2191,TRUE,29.99,A,FALSE,TRUE,10,290,10,0,0,7.211386007,-12.22770387,32.29,32.67,4.33,2.796919335,-7.000561859,0,31,0,0,0,0,TRUE
1012335,0,,,unknown,FALSE,0,2,1218,FALSE,29.99,A,TRUE,FALSE,33.72,117,29.99,117.3072072,0,0.832737059,14.54279768,16.3,1,0.33,0.471495928,15.70751618,6.964551837,29,0,0,0,0,TRUE
