day,datetime,participant1,participant2
2,2010-12-08 08:16:15.000,1513,1590
2,2010-12-08 08:17:34.400,1148,1221
2,2010-12-08 08:17:34.400,1513,1590
2,2010-12-08 08:18:53.800,1148,1221
2,2010-12-08 08:18:53.800,1513,1590
2,2010-12-08 08:18:53.800,1098,1164
2,2010-12-08 08:20:13.200,1098,1164
2,2010-12-08 08:20:13.200,1164,1207
2,2010-12-08 08:20:13.200,1148,1221
2,2010-12-08 08:21:32.600,1148,1221
2,2010-12-08 08:21:32.600,1098,1164
2,2010-12-08 08:22:52.000,1148,1221
2,2010-12-08 08:22:52.000,1179,1295
2,2010-12-08 08:24:11.400,1148,1221
2,2010-12-08 08:25:30.800,1148,1221
2,2010-12-08 08:26:50.200,1148,1221
2,2010-12-08 08:28:09.600,1148,1221
2,2010-12-08 08:29:29.000,1148,1221
2,2010-12-08 08:30:48.400,1148,1221
2,2010-12-08 08:32:07.800,1105,1196
2,2010-12-08 08:32:07.800,1148,1221
2,2010-12-08 08:33:27.200,1179,1245
2,2010-12-08 08:33:27.200,1148,1221
2,2010-12-08 08:33:27.200,1164,1207
2,2010-12-08 08:34:46.600,1105,1196
2,2010-12-08 08:34:46.600,1148,1221
2,2010-12-08 08:36:06.000,1098,1164
2,2010-12-08 08:36:06.000,1148,1221
2,2010-12-08 08:37:25.400,1179,1590
2,2010-12-08 08:37:25.400,1148,1221
2,2010-12-08 08:37:25.400,1164,1205
2,2010-12-08 08:37:25.400,1098,1164
2,2010-12-08 08:38:44.800,1179,1513
2,2010-12-08 08:38:44.800,1148,1221
2,2010-12-08 08:38:44.800,1164,1205
2,2010-12-08 08:38:44.800,1098,1164
2,2010-12-08 08:40:04.200,1207,1245
2,2010-12-08 08:40:04.200,1148,1221
2,2010-12-08 08:41:23.600,1149,1207
2,2010-12-08 08:41:23.600,1148,1221
2,2010-12-08 08:42:43.000,1148,1221
2,2010-12-08 08:42:43.000,1098,1164
2,2010-12-08 08:44:02.400,1513,1590
2,2010-12-08 08:44:02.400,1098,1207
2,2010-12-08 08:44:02.400,1105,1196
2,2010-12-08 08:44:02.400,1148,1221
2,2010-12-08 08:45:21.800,1105,1196
2,2010-12-08 08:45:21.800,1148,1221
2,2010-12-08 08:45:21.800,1098,1164
2,2010-12-08 08:46:41.200,1148,1221
2,2010-12-08 08:46:41.200,1513,1590
2,2010-12-08 08:46:41.200,1098,1164
2,2010-12-08 08:48:00.600,1098,1164
2,2010-12-08 08:48:00.600,1513,1590
2,2010-12-08 08:48:00.600,1105,1196
2,2010-12-08 08:48:00.600,1210,1245
2,2010-12-08 08:48:00.600,1148,1221
2,2010-12-08 08:49:20.000,1098,1205
2,2010-12-08 08:49:20.000,1105,1196
2,2010-12-08 08:49:20.000,1148,1221
2,2010-12-08 08:49:20.000,1385,1513
2,2010-12-08 08:49:20.000,1513,1590
2,2010-12-08 08:50:39.400,1098,1164
2,2010-12-08 08:50:39.400,1513,1590
2,2010-12-08 08:50:39.400,1105,1196
2,2010-12-08 08:50:39.400,1148,1221
2,2010-12-08 08:50:39.400,1385,1513
2,2010-12-08 08:51:58.800,1098,1149
2,2010-12-08 08:51:58.800,1105,1196
2,2010-12-08 08:51:58.800,1148,1221
2,2010-12-08 08:51:58.800,1098,1164
2,2010-12-08 08:53:18.200,1148,1221
2,2010-12-08 08:53:18.200,1385,1513
2,2010-12-08 08:53:18.200,1098,1164
2,2010-12-08 08:54:37.600,1098,1149
2,2010-12-08 08:54:37.600,1148,1221
2,2010-12-08 08:54:37.600,1210,1590
2,2010-12-08 08:54:37.600,1098,1164
2,2010-12-08 08:55:57.000,1148,1221
2,2010-12-08 08:55:57.000,1098,1164
2,2010-12-08 08:55:57.000,1098,1149
2,2010-12-08 08:55:57.000,1105,1196
2,2010-12-08 08:57:16.400,1098,1149
2,2010-12-08 08:57:16.400,1148,1221
2,2010-12-08 08:57:16.400,1513,1590
2,2010-12-08 08:57:16.400,1098,1164
2,2010-12-08 08:57:16.400,1098,1207
2,2010-12-08 08:58:35.800,1098,1207
2,2010-12-08 08:58:35.800,1098,1164
2,2010-12-08 08:58:35.800,1513,1590
2,2010-12-08 08:58:35.800,1098,1149
2,2010-12-08 08:58:35.800,1148,1221
2,2010-12-08 08:59:55.200,1098,1149
2,2010-12-08 08:59:55.200,1105,1196
2,2010-12-08 08:59:55.200,1148,1221
2,2010-12-08 08:59:55.200,1513,1590
2,2010-12-08 08:59:55.200,1098,1164
2,2010-12-08 09:01:14.600,1098,1164
2,2010-12-08 09:01:14.600,1513,1590
2,2010-12-08 09:01:14.600,1148,1221
2,2010-12-08 09:01:14.600,1149,1207
2,2010-12-08 09:01:14.600,1098,1149
2,2010-12-08 09:02:34.000,1098,1149
2,2010-12-08 09:02:34.000,1149,1159
2,2010-12-08 09:02:34.000,1148,1221
2,2010-12-08 09:02:34.000,1513,1590
2,2010-12-08 09:02:34.000,1098,1164
2,2010-12-08 09:03:53.400,1148,1221
2,2010-12-08 09:03:53.400,1513,1590
2,2010-12-08 09:05:12.800,1148,1221
2,2010-12-08 09:05:12.800,1513,1590
2,2010-12-08 09:05:12.800,1098,1164
2,2010-12-08 09:06:32.200,1148,1221
2,2010-12-08 09:06:32.200,1513,1590
2,2010-12-08 09:07:51.600,1159,1245
2,2010-12-08 09:07:51.600,1148,1221
2,2010-12-08 09:09:11.000,1148,1221
2,2010-12-08 09:09:11.000,1149,1207
2,2010-12-08 09:10:30.400,1148,1221
2,2010-12-08 09:10:30.400,1159,1383
2,2010-12-08 09:10:30.400,1098,1164
2,2010-12-08 09:10:30.400,1098,1207
2,2010-12-08 09:11:49.800,1098,1164
2,2010-12-08 09:11:49.800,1105,1196
2,2010-12-08 09:11:49.800,1148,1221
2,2010-12-08 09:11:49.800,1513,1590
2,2010-12-08 09:13:09.200,1362,1590
2,2010-12-08 09:13:09.200,1148,1221
2,2010-12-08 09:13:09.200,1362,1513
2,2010-12-08 09:13:09.200,1513,1590
2,2010-12-08 09:13:09.200,1098,1164
2,2010-12-08 09:13:09.200,1098,1245
2,2010-12-08 09:14:28.600,1362,1513
2,2010-12-08 09:14:28.600,1148,1221
2,2010-12-08 09:15:48.000,1148,1221
2,2010-12-08 09:15:48.000,1159,1383
2,2010-12-08 09:15:48.000,1159,1245
2,2010-12-08 09:17:07.400,1159,1245
2,2010-12-08 09:17:07.400,1148,1221
2,2010-12-08 09:17:07.400,1159,1383
2,2010-12-08 09:17:07.400,1245,1383
2,2010-12-08 09:18:26.800,1105,1114
2,2010-12-08 09:18:26.800,1148,1221
2,2010-12-08 09:18:26.800,1159,1383
2,2010-12-08 09:19:46.200,1148,1221
2,2010-12-08 09:19:46.200,1196,1207
2,2010-12-08 09:19:46.200,1202,1207
2,2010-12-08 09:21:05.600,1098,1159
2,2010-12-08 09:21:05.600,1109,1149
2,2010-12-08 09:21:05.600,1202,1207
2,2010-12-08 09:21:05.600,1196,1202
2,2010-12-08 09:21:05.600,1149,1207
2,2010-12-08 09:21:05.600,1109,1207
2,2010-12-08 09:21:05.600,1148,1221
2,2010-12-08 09:22:25.000,1109,1202
2,2010-12-08 09:22:25.000,1196,1207
2,2010-12-08 09:22:25.000,1109,1149
2,2010-12-08 09:22:25.000,1202,1207
2,2010-12-08 09:22:25.000,1105,1207
2,2010-12-08 09:22:25.000,1114,1196
2,2010-12-08 09:22:25.000,1149,1207
2,2010-12-08 09:22:25.000,1105,1109
2,2010-12-08 09:22:25.000,1109,1207
2,2010-12-08 09:22:25.000,1114,1207
2,2010-12-08 09:22:25.000,1148,1221
2,2010-12-08 09:23:44.400,1098,1159
2,2010-12-08 09:23:44.400,1196,1207
2,2010-12-08 09:23:44.400,1114,1202
2,2010-12-08 09:23:44.400,1202,1207
2,2010-12-08 09:23:44.400,1109,1207
2,2010-12-08 09:23:44.400,1196,1202
2,2010-12-08 09:23:44.400,1148,1221
2,2010-12-08 09:23:44.400,1149,1202
2,2010-12-08 09:25:03.800,1114,1164
2,2010-12-08 09:25:03.800,1114,1202
2,2010-12-08 09:25:03.800,1098,1159
2,2010-12-08 09:25:03.800,1148,1221
2,2010-12-08 09:25:03.800,1109,1207
2,2010-12-08 09:26:23.200,1098,1105
2,2010-12-08 09:26:23.200,1148,1221
2,2010-12-08 09:26:23.200,1114,1179
2,2010-12-08 09:27:42.600,1098,1245
2,2010-12-08 09:27:42.600,1207,1210
2,2010-12-08 09:27:42.600,1105,1245
2,2010-12-08 09:27:42.600,1098,1105
2,2010-12-08 09:27:42.600,1148,1221
2,2010-12-08 09:29:02.000,1196,1202
2,2010-12-08 09:29:02.000,1109,1207
2,2010-12-08 09:29:02.000,1148,1221
2,2010-12-08 09:29:02.000,1105,1245
2,2010-12-08 09:29:02.000,1098,1245
2,2010-12-08 09:30:21.400,1114,1149
2,2010-12-08 09:30:21.400,1109,1149
2,2010-12-08 09:30:21.400,1148,1221
2,2010-12-08 09:30:21.400,1149,1196
2,2010-12-08 09:30:21.400,1109,1207
2,2010-12-08 09:30:21.400,1149,1207
2,2010-12-08 09:31:40.800,1109,1207
2,2010-12-08 09:31:40.800,1149,1207
2,2010-12-08 09:31:40.800,1148,1221
2,2010-12-08 09:31:40.800,1114,1164
2,2010-12-08 09:31:40.800,1109,1590
2,2010-12-08 09:33:00.200,1149,1207
2,2010-12-08 09:33:00.200,1148,1221
2,2010-12-08 09:33:00.200,1207,1590
2,2010-12-08 09:33:00.200,1513,1590
2,2010-12-08 09:33:00.200,1109,1149
2,2010-12-08 09:34:19.600,1149,1202
2,2010-12-08 09:34:19.600,1149,1590
2,2010-12-08 09:34:19.600,1109,1149
2,2010-12-08 09:34:19.600,1149,1207
2,2010-12-08 09:34:19.600,1109,1207
2,2010-12-08 09:34:19.600,1148,1221
2,2010-12-08 09:35:39.000,1109,1207
2,2010-12-08 09:35:39.000,1148,1221
2,2010-12-08 09:35:39.000,1149,1590
2,2010-12-08 09:35:39.000,1109,1149
2,2010-12-08 09:35:39.000,1149,1202
2,2010-12-08 09:35:39.000,1109,1590
2,2010-12-08 09:36:58.400,1114,1179
2,2010-12-08 09:36:58.400,1114,1164
2,2010-12-08 09:36:58.400,1149,1590
2,2010-12-08 09:36:58.400,1149,1202
2,2010-12-08 09:36:58.400,1148,1221
2,2010-12-08 09:38:17.800,1114,1164
2,2010-12-08 09:38:17.800,1196,1202
2,2010-12-08 09:38:17.800,1148,1221
2,2010-12-08 09:38:17.800,1114,1179
2,2010-12-08 09:39:37.200,1148,1221
2,2010-12-08 09:39:37.200,1196,1202
2,2010-12-08 09:40:56.600,1196,1202
2,2010-12-08 09:40:56.600,1148,1221
2,2010-12-08 09:40:56.600,1179,1196
2,2010-12-08 09:40:56.600,1179,1202
2,2010-12-08 09:42:16.000,1114,1245
2,2010-12-08 09:42:16.000,1513,1590
2,2010-12-08 09:42:16.000,1105,1164
2,2010-12-08 09:42:16.000,1148,1221
2,2010-12-08 09:42:16.000,1196,1202
2,2010-12-08 09:42:16.000,1114,1164
2,2010-12-08 09:43:35.400,1196,1202
2,2010-12-08 09:43:35.400,1148,1221
2,2010-12-08 09:43:35.400,1114,1164
2,2010-12-08 09:43:35.400,1164,1245
2,2010-12-08 09:43:35.400,1105,1164
2,2010-12-08 09:43:35.400,1114,1245
2,2010-12-08 09:44:54.800,1114,1245
2,2010-12-08 09:44:54.800,1114,1164
2,2010-12-08 09:44:54.800,1105,1164
2,2010-12-08 09:44:54.800,1105,1114
2,2010-12-08 09:44:54.800,1148,1221
2,2010-12-08 09:44:54.800,1196,1202
2,2010-12-08 09:46:14.200,1148,1221
2,2010-12-08 09:46:14.200,1114,1164
2,2010-12-08 09:46:14.200,1513,1590
2,2010-12-08 09:46:14.200,1105,1164
2,2010-12-08 09:46:14.200,1114,1245
2,2010-12-08 09:47:33.600,1114,1245
2,2010-12-08 09:47:33.600,1164,1196
2,2010-12-08 09:47:33.600,1148,1221
2,2010-12-08 09:48:53.000,1164,1179
2,2010-12-08 09:48:53.000,1196,1202
2,2010-12-08 09:48:53.000,1164,1590
2,2010-12-08 09:48:53.000,1148,1221
2,2010-12-08 09:48:53.000,1513,1590
2,2010-12-08 09:50:12.400,1164,1202
2,2010-12-08 09:50:12.400,1513,1590
2,2010-12-08 09:50:12.400,1196,1202
2,2010-12-08 09:50:12.400,1148,1221
2,2010-12-08 09:51:31.800,1164,1513
2,2010-12-08 09:51:31.800,1148,1221
2,2010-12-08 09:51:31.800,1149,1164
2,2010-12-08 09:51:31.800,1513,1590
2,2010-12-08 09:51:31.800,1149,1202
2,2010-12-08 09:52:51.200,1148,1221
2,2010-12-08 09:52:51.200,1149,1202
2,2010-12-08 09:54:10.600,1149,1202
2,2010-12-08 09:54:10.600,1196,1590
2,2010-12-08 09:54:10.600,1148,1221
2,2010-12-08 09:54:10.600,1196,1513
2,2010-12-08 09:54:10.600,1513,1590
2,2010-12-08 09:55:30.000,1148,1221
2,2010-12-08 09:55:30.000,1149,1513
2,2010-12-08 09:55:30.000,1149,1590
2,2010-12-08 09:55:30.000,1513,1590
2,2010-12-08 09:55:30.000,1196,1590
2,2010-12-08 09:56:49.400,1149,1202
2,2010-12-08 09:56:49.400,1513,1590
2,2010-12-08 09:56:49.400,1159,1245
2,2010-12-08 09:56:49.400,1148,1221
2,2010-12-08 09:58:08.800,1148,1221
2,2010-12-08 09:58:08.800,1513,1590
2,2010-12-08 09:59:28.200,1148,1221
2,2010-12-08 09:59:28.200,1513,1590
2,2010-12-08 09:59:28.200,1149,1202
2,2010-12-08 10:00:47.600,1148,1221
2,2010-12-08 10:00:47.600,1513,1590
2,2010-12-08 10:02:07.000,1513,1590
2,2010-12-08 10:02:07.000,1148,1221
2,2010-12-08 10:03:26.400,1148,1221
2,2010-12-08 10:03:26.400,1513,1590
2,2010-12-08 10:04:45.800,1245,1590
2,2010-12-08 10:04:45.800,1196,1513
2,2010-12-08 10:04:45.800,1148,1221
2,2010-12-08 10:04:45.800,1196,1245
2,2010-12-08 10:04:45.800,1513,1590
2,2010-12-08 10:06:05.200,1513,1590
2,2010-12-08 10:06:05.200,1149,1196
2,2010-12-08 10:06:05.200,1148,1221
2,2010-12-08 10:07:24.600,1148,1221
2,2010-12-08 10:07:24.600,1196,1395
2,2010-12-08 10:07:24.600,1513,1590
2,2010-12-08 10:08:44.000,1149,1196
2,2010-12-08 10:08:44.000,1149,1395
2,2010-12-08 10:08:44.000,1148,1221
2,2010-12-08 10:08:44.000,1196,1395
2,2010-12-08 10:08:44.000,1513,1590
2,2010-12-08 10:10:03.400,1148,1221
2,2010-12-08 10:11:22.800,1159,1168
2,2010-12-08 10:11:22.800,1149,1395
2,2010-12-08 10:11:22.800,1148,1221
2,2010-12-08 10:11:22.800,1513,1590
2,2010-12-08 10:12:42.200,1513,1590
2,2010-12-08 10:12:42.200,1148,1221
2,2010-12-08 10:14:01.600,1513,1590
2,2010-12-08 10:14:01.600,1149,1395
2,2010-12-08 10:14:01.600,1148,1221
2,2010-12-08 10:15:21.000,1148,1221
2,2010-12-08 10:16:40.400,1148,1221
2,2010-12-08 10:17:59.800,1196,1307
2,2010-12-08 10:17:59.800,1148,1221
2,2010-12-08 10:19:19.200,1148,1221
2,2010-12-08 10:19:19.200,1196,1378
2,2010-12-08 10:20:38.600,1148,1221
2,2010-12-08 10:21:58.000,1209,1513
2,2010-12-08 10:21:58.000,1148,1221
2,2010-12-08 10:23:17.400,1148,1221
2,2010-12-08 10:23:17.400,1168,1209
2,2010-12-08 10:23:17.400,1513,1590
2,2010-12-08 10:24:36.800,1148,1221
2,2010-12-08 10:24:36.800,1168,1209
2,2010-12-08 10:24:36.800,1513,1590
2,2010-12-08 10:25:56.200,1513,1590
2,2010-12-08 10:25:56.200,1148,1221
2,2010-12-08 10:25:56.200,1149,1378
2,2010-12-08 10:27:15.600,1149,1378
2,2010-12-08 10:27:15.600,1148,1221
2,2010-12-08 10:27:15.600,1168,1209
2,2010-12-08 10:27:15.600,1513,1590
2,2010-12-08 10:27:15.600,1149,1202
2,2010-12-08 10:28:35.000,1148,1221
2,2010-12-08 10:28:35.000,1168,1209
2,2010-12-08 10:28:35.000,1149,1378
2,2010-12-08 10:29:54.400,1148,1221
2,2010-12-08 10:29:54.400,1323,1590
2,2010-12-08 10:31:13.800,1148,1221
2,2010-12-08 10:31:13.800,1323,1590
2,2010-12-08 10:32:33.200,1148,1221
2,2010-12-08 10:32:33.200,1323,1590
2,2010-12-08 10:33:52.600,1149,1202
2,2010-12-08 10:33:52.600,1323,1590
2,2010-12-08 10:33:52.600,1513,1590
2,2010-12-08 10:33:52.600,1148,1221
2,2010-12-08 10:35:12.000,1148,1221
2,2010-12-08 10:35:12.000,1513,1590
2,2010-12-08 10:35:12.000,1323,1513
2,2010-12-08 10:35:12.000,1105,1205
2,2010-12-08 10:35:12.000,1149,1202
2,2010-12-08 10:36:31.400,1148,1221
2,2010-12-08 10:36:31.400,1513,1590
2,2010-12-08 10:36:31.400,1149,1196
2,2010-12-08 10:37:50.800,1149,1196
2,2010-12-08 10:37:50.800,1148,1221
2,2010-12-08 10:37:50.800,1105,1210
2,2010-12-08 10:39:10.200,1148,1221
2,2010-12-08 10:39:10.200,1202,1378
2,2010-12-08 10:40:29.600,1149,1202
2,2010-12-08 10:40:29.600,1148,1221
2,2010-12-08 10:41:49.000,1149,1202
2,2010-12-08 10:41:49.000,1149,1378
2,2010-12-08 10:41:49.000,1148,1221
2,2010-12-08 10:43:08.400,1149,1378
2,2010-12-08 10:43:08.400,1149,1196
2,2010-12-08 10:43:08.400,1148,1221
2,2010-12-08 10:43:08.400,1149,1202
2,2010-12-08 10:44:27.800,1148,1221
2,2010-12-08 10:44:27.800,1513,1590
2,2010-12-08 10:45:47.200,1149,1196
2,2010-12-08 10:45:47.200,1148,1221
2,2010-12-08 10:47:06.600,1148,1221
2,2010-12-08 10:47:06.600,1210,1590
2,2010-12-08 10:47:06.600,1105,1205
2,2010-12-08 10:48:26.000,1148,1221
2,2010-12-08 10:48:26.000,1365,1513
2,2010-12-08 10:48:26.000,1149,1378
2,2010-12-08 10:49:45.400,1149,1202
2,2010-12-08 10:49:45.400,1148,1221
2,2010-12-08 10:49:45.400,1149,1196
2,2010-12-08 10:49:45.400,1149,1378
2,2010-12-08 10:51:04.800,1149,1378
2,2010-12-08 10:51:04.800,1148,1221
2,2010-12-08 10:52:24.200,1149,1378
2,2010-12-08 10:52:24.200,1149,1196
2,2010-12-08 10:52:24.200,1148,1221
2,2010-12-08 10:52:24.200,1245,1362
2,2010-12-08 10:52:24.200,1149,1202
2,2010-12-08 10:53:43.600,1148,1221
2,2010-12-08 10:53:43.600,1149,1196
2,2010-12-08 10:55:03.000,1148,1221
2,2010-12-08 10:55:03.000,1513,1590
2,2010-12-08 10:56:22.400,1149,1378
2,2010-12-08 10:56:22.400,1148,1221
2,2010-12-08 10:56:22.400,1149,1202
2,2010-12-08 10:57:41.800,1149,1196
2,2010-12-08 10:57:41.800,1148,1221
2,2010-12-08 10:59:01.200,1149,1202
2,2010-12-08 10:59:01.200,1149,1196
2,2010-12-08 10:59:01.200,1148,1221
2,2010-12-08 11:00:20.600,1148,1221
2,2010-12-08 11:00:20.600,1149,1202
2,2010-12-08 11:01:40.000,1149,1378
2,2010-12-08 11:01:40.000,1148,1221
2,2010-12-08 11:01:40.000,1149,1202
2,2010-12-08 11:02:59.400,1149,1202
2,2010-12-08 11:02:59.400,1148,1221
2,2010-12-08 11:02:59.400,1393,1513
2,2010-12-08 11:04:18.800,1148,1221
2,2010-12-08 11:04:18.800,1393,1590
2,2010-12-08 11:04:18.800,1513,1590
2,2010-12-08 11:04:18.800,1393,1513
2,2010-12-08 11:05:38.200,1148,1221
2,2010-12-08 11:05:38.200,1202,1378
2,2010-12-08 11:06:57.600,1148,1221
2,2010-12-08 11:08:17.000,1513,1590
2,2010-12-08 11:08:17.000,1148,1221
2,2010-12-08 11:08:17.000,1196,1378
2,2010-12-08 11:09:36.400,1148,1221
2,2010-12-08 11:10:55.800,1149,1196
2,2010-12-08 11:10:55.800,1148,1221
2,2010-12-08 11:12:15.200,1149,1378
2,2010-12-08 11:12:15.200,1149,1196
2,2010-12-08 11:12:15.200,1148,1221
2,2010-12-08 11:12:15.200,1202,1378
2,2010-12-08 11:13:34.600,1179,1513
2,2010-12-08 11:13:34.600,1196,1202
2,2010-12-08 11:13:34.600,1149,1378
2,2010-12-08 11:13:34.600,1149,1196
2,2010-12-08 11:13:34.600,1148,1221
2,2010-12-08 11:13:34.600,1149,1202
2,2010-12-08 11:14:54.000,1149,1202
2,2010-12-08 11:14:54.000,1148,1221
2,2010-12-08 11:14:54.000,1149,1196
2,2010-12-08 11:16:13.400,1149,1378
2,2010-12-08 11:16:13.400,1149,1196
2,2010-12-08 11:16:13.400,1148,1221
2,2010-12-08 11:16:13.400,1149,1202
2,2010-12-08 11:17:32.800,1149,1196
2,2010-12-08 11:17:32.800,1148,1221
2,2010-12-08 11:17:32.800,1202,1378
2,2010-12-08 11:17:32.800,1513,1590
2,2010-12-08 11:17:32.800,1105,1205
2,2010-12-08 11:17:32.800,1149,1202
2,2010-12-08 11:18:52.200,1149,1196
2,2010-12-08 11:18:52.200,1148,1221
2,2010-12-08 11:20:11.600,1149,1378
2,2010-12-08 11:20:11.600,1148,1221
2,2010-12-08 11:21:31.000,1148,1221
2,2010-12-08 11:21:31.000,1513,1590
2,2010-12-08 11:22:50.400,1148,1221
2,2010-12-08 11:22:50.400,1513,1590
2,2010-12-08 11:24:09.800,1148,1221
2,2010-12-08 11:24:09.800,1513,1590
2,2010-12-08 11:25:29.200,1148,1221
2,2010-12-08 11:25:29.200,1196,1378
2,2010-12-08 11:26:48.600,1196,1378
2,2010-12-08 11:26:48.600,1148,1221
2,2010-12-08 11:28:08.000,1149,1196
2,2010-12-08 11:28:08.000,1148,1221
2,2010-12-08 11:28:08.000,1149,1202
2,2010-12-08 11:29:27.400,1148,1221
2,2010-12-08 11:30:46.800,1148,1221
2,2010-12-08 11:30:46.800,1513,1590
2,2010-12-08 11:30:46.800,1149,1202
2,2010-12-08 11:32:06.200,1148,1221
2,2010-12-08 11:32:06.200,1513,1590
2,2010-12-08 11:33:25.600,1148,1221
2,2010-12-08 11:33:25.600,1149,1307
2,2010-12-08 11:33:25.600,1513,1590
2,2010-12-08 11:33:25.600,1149,1202
2,2010-12-08 11:34:45.000,1513,1590
2,2010-12-08 11:34:45.000,1149,1307
2,2010-12-08 11:34:45.000,1149,1202
2,2010-12-08 11:34:45.000,1148,1221
2,2010-12-08 11:34:45.000,1168,1209
2,2010-12-08 11:36:04.400,1148,1221
2,2010-12-08 11:36:04.400,1149,1307
2,2010-12-08 11:36:04.400,1513,1590
2,2010-12-08 11:36:04.400,1149,1202
2,2010-12-08 11:37:23.800,1513,1590
2,2010-12-08 11:38:43.200,1196,1378
2,2010-12-08 11:40:02.600,1221,1260
2,2010-12-08 11:41:22.000,1221,1260
2,2010-12-08 11:41:22.000,1149,1391
2,2010-12-08 11:42:41.400,1149,1391
2,2010-12-08 11:42:41.400,1144,1260
2,2010-12-08 11:42:41.400,1149,1352
2,2010-12-08 11:42:41.400,1144,1221
2,2010-12-08 11:42:41.400,1149,1202
2,2010-12-08 11:44:00.800,1144,1260
2,2010-12-08 11:44:00.800,1144,1221
2,2010-12-08 11:44:00.800,1513,1590
2,2010-12-08 11:45:20.200,1221,1260
2,2010-12-08 11:45:20.200,1144,1221
2,2010-12-08 11:45:20.200,1149,1391
2,2010-12-08 11:45:20.200,1144,1260
2,2010-12-08 11:46:39.600,1149,1391
2,2010-12-08 11:46:39.600,1196,1391
2,2010-12-08 11:46:39.600,1149,1196
2,2010-12-08 11:46:39.600,1144,1260
2,2010-12-08 11:46:39.600,1144,1221
2,2010-12-08 11:46:39.600,1202,1391
2,2010-12-08 11:47:59.000,1149,1391
2,2010-12-08 11:47:59.000,1196,1202
2,2010-12-08 11:47:59.000,1159,1245
2,2010-12-08 11:47:59.000,1196,1391
2,2010-12-08 11:47:59.000,1149,1196
2,2010-12-08 11:47:59.000,1144,1260
2,2010-12-08 11:47:59.000,1144,1221
2,2010-12-08 11:47:59.000,1221,1260
2,2010-12-08 11:47:59.000,1202,1391
2,2010-12-08 11:49:18.400,1196,1391
2,2010-12-08 11:49:18.400,1149,1202
2,2010-12-08 11:49:18.400,1144,1159
2,2010-12-08 11:49:18.400,1202,1391
2,2010-12-08 11:49:18.400,1149,1391
2,2010-12-08 11:49:18.400,1144,1260
2,2010-12-08 11:49:18.400,1144,1221
2,2010-12-08 11:50:37.800,1149,1391
2,2010-12-08 11:50:37.800,1513,1590
2,2010-12-08 11:50:37.800,1221,1260
2,2010-12-08 11:50:37.800,1144,1159
2,2010-12-08 11:51:57.200,1149,1391
2,2010-12-08 11:51:57.200,1513,1590
2,2010-12-08 11:51:57.200,1221,1260
2,2010-12-08 11:53:16.600,1513,1590
2,2010-12-08 11:53:16.600,1149,1391
2,2010-12-08 11:53:16.600,1221,1260
2,2010-12-08 11:54:36.000,1159,1260
2,2010-12-08 11:54:36.000,1221,1260
2,2010-12-08 11:54:36.000,1513,1590
2,2010-12-08 11:54:36.000,1159,1221
2,2010-12-08 11:54:36.000,1149,1210
2,2010-12-08 11:55:55.400,1513,1590
2,2010-12-08 11:57:14.800,1148,1191
2,2010-12-08 11:57:14.800,1149,1196
2,2010-12-08 11:57:14.800,1221,1260
2,2010-12-08 11:58:34.200,1159,1191
2,2010-12-08 11:58:34.200,1149,1365
2,2010-12-08 11:58:34.200,1105,1245
2,2010-12-08 11:58:34.200,1513,1590
2,2010-12-08 11:58:34.200,1221,1260
2,2010-12-08 11:58:34.200,1191,1221
2,2010-12-08 11:58:34.200,1159,1260
2,2010-12-08 11:59:53.600,1513,1590
2,2010-12-08 11:59:53.600,1221,1245
2,2010-12-08 11:59:53.600,1221,1260
2,2010-12-08 11:59:53.600,1159,1191
2,2010-12-08 11:59:53.600,1148,1191
2,2010-12-08 12:01:13.000,1149,1365
2,2010-12-08 12:01:13.000,1196,1365
2,2010-12-08 12:01:13.000,1202,1365
2,2010-12-08 12:01:13.000,1221,1260
2,2010-12-08 12:01:13.000,1221,1245
2,2010-12-08 12:02:32.400,1149,1196
2,2010-12-08 12:02:32.400,1149,1365
2,2010-12-08 12:02:32.400,1196,1365
2,2010-12-08 12:02:32.400,1105,1245
2,2010-12-08 12:02:32.400,1221,1590
2,2010-12-08 12:02:32.400,1221,1260
2,2010-12-08 12:03:51.800,1221,1260
2,2010-12-08 12:03:51.800,1149,1202
2,2010-12-08 12:03:51.800,1105,1245
2,2010-12-08 12:03:51.800,1513,1590
2,2010-12-08 12:03:51.800,1196,1365
2,2010-12-08 12:03:51.800,1202,1365
2,2010-12-08 12:03:51.800,1149,1196
2,2010-12-08 12:03:51.800,1196,1202
2,2010-12-08 12:05:11.200,1149,1365
2,2010-12-08 12:05:11.200,1196,1365
2,2010-12-08 12:05:11.200,1513,1590
2,2010-12-08 12:06:30.600,1144,1245
2,2010-12-08 12:06:30.600,1149,1196
2,2010-12-08 12:06:30.600,1149,1365
2,2010-12-08 12:06:30.600,1148,1221
2,2010-12-08 12:06:30.600,1513,1590
2,2010-12-08 12:07:50.000,1191,1221
2,2010-12-08 12:07:50.000,1221,1260
2,2010-12-08 12:07:50.000,1149,1202
2,2010-12-08 12:07:50.000,1159,1191
2,2010-12-08 12:07:50.000,1149,1196
2,2010-12-08 12:07:50.000,1513,1590
2,2010-12-08 12:09:09.400,1149,1196
2,2010-12-08 12:09:09.400,1221,1260
2,2010-12-08 12:09:09.400,1191,1221
2,2010-12-08 12:09:09.400,1149,1202
2,2010-12-08 12:10:28.800,1191,1221
2,2010-12-08 12:10:28.800,1513,1590
2,2010-12-08 12:10:28.800,1221,1260
