date,participant1,participant2
2010-12-07 11:39:08.880,1245,1513
2010-12-07 11:39:08.880,1114,1295
2010-12-07 11:39:08.880,1210,1513
2010-12-07 11:39:08.880,1144,1157
2010-12-07 11:39:08.880,1513,1518
2010-12-07 11:40:29.400,1210,1513
2010-12-07 11:40:29.400,1144,1148
2010-12-07 11:40:29.400,1148,1157
2010-12-07 11:40:29.400,1144,1157
2010-12-07 11:40:29.400,1513,1518
2010-12-07 11:40:29.400,1245,1518
2010-12-07 11:40:29.400,1210,1518
2010-12-07 11:40:29.400,1098,1207
2010-12-07 11:40:29.400,1114,1295
2010-12-07 11:40:29.400,1115,1207
2010-12-07 11:41:49.920,1115,1207
2010-12-07 11:41:49.920,1210,1245
2010-12-07 11:41:49.920,1144,1148
2010-12-07 11:41:49.920,1148,1157
2010-12-07 11:41:49.920,1144,1157
2010-12-07 11:41:49.920,1513,1518
2010-12-07 11:41:49.920,1245,1518
2010-12-07 11:41:49.920,1210,1518
2010-12-07 11:41:49.920,1098,1207
2010-12-07 11:41:49.920,1210,1513
2010-12-07 11:41:49.920,1114,1295
2010-12-07 11:43:10.440,1114,1295
2010-12-07 11:43:10.440,1098,1207
2010-12-07 11:43:10.440,1098,1115
2010-12-07 11:43:10.440,1115,1207
2010-12-07 11:43:10.440,1144,1164
2010-12-07 11:43:10.440,1295,1305
2010-12-07 11:43:10.440,1210,1245
2010-12-07 11:43:10.440,1109,1115
2010-12-07 11:44:30.960,1295,1305
2010-12-07 11:44:30.960,1164,1513
2010-12-07 11:44:30.960,1109,1115
2010-12-07 11:44:30.960,1115,1207
2010-12-07 11:44:30.960,1513,1518
2010-12-07 11:44:30.960,1098,1207
2010-12-07 11:44:30.960,1114,1295
2010-12-07 11:44:30.960,1164,1518
2010-12-07 11:45:51.480,1157,1518
2010-12-07 11:45:51.480,1210,1245
2010-12-07 11:45:51.480,1148,1518
2010-12-07 11:45:51.480,1164,1191
2010-12-07 11:45:51.480,1181,1191
2010-12-07 11:45:51.480,1148,1513
2010-12-07 11:45:51.480,1109,1115
2010-12-07 11:45:51.480,1513,1518
2010-12-07 11:45:51.480,1157,1513
2010-12-07 11:45:51.480,1114,1295
2010-12-07 11:45:51.480,1295,1305
2010-12-07 11:47:12.000,1148,1513
2010-12-07 11:47:12.000,1210,1245
2010-12-07 11:47:12.000,1148,1518
2010-12-07 11:47:12.000,1114,1295
2010-12-07 11:47:12.000,1513,1518
2010-12-07 11:47:12.000,1115,1207
2010-12-07 11:47:12.000,1181,1191
2010-12-07 11:47:12.000,1164,1191
2010-12-07 11:48:32.520,1114,1295
2010-12-07 11:48:32.520,1210,1245
2010-12-07 11:48:32.520,1148,1518
2010-12-07 11:48:32.520,1164,1191
2010-12-07 11:48:32.520,1144,1157
2010-12-07 11:48:32.520,1109,1115
2010-12-07 11:48:32.520,1115,1207
2010-12-07 11:48:32.520,1513,1518
2010-12-07 11:48:32.520,1114,1305
2010-12-07 11:48:32.520,1098,1115
2010-12-07 11:49:53.040,1210,1245
2010-12-07 11:49:53.040,1114,1305
2010-12-07 11:49:53.040,1164,1191
2010-12-07 11:49:53.040,1109,1115
2010-12-07 11:49:53.040,1114,1295
2010-12-07 11:49:53.040,1144,1157
2010-12-07 11:49:53.040,1513,1518
2010-12-07 11:51:13.560,1210,1245
2010-12-07 11:51:13.560,1191,1210
2010-12-07 11:51:13.560,1164,1191
2010-12-07 11:51:13.560,1144,1157
2010-12-07 11:51:13.560,1109,1115
2010-12-07 11:51:13.560,1513,1518
2010-12-07 11:52:34.080,1164,1181
2010-12-07 11:52:34.080,1114,1305
2010-12-07 11:52:34.080,1210,1245
2010-12-07 11:52:34.080,1144,1157
2010-12-07 11:52:34.080,1191,1245
2010-12-07 11:52:34.080,1109,1115
2010-12-07 11:52:34.080,1115,1207
2010-12-07 11:52:34.080,1513,1518
2010-12-07 11:52:34.080,1295,1393
2010-12-07 11:52:34.080,1191,1210
2010-12-07 11:52:34.080,1164,1191
2010-12-07 11:53:54.600,1144,1157
2010-12-07 11:53:54.600,1157,1191
2010-12-07 11:53:54.600,1513,1518
2010-12-07 11:53:54.600,1191,1518
2010-12-07 11:53:54.600,1164,1181
2010-12-07 11:53:54.600,1295,1393
2010-12-07 11:55:15.120,1157,1191
2010-12-07 11:55:15.120,1513,1518
2010-12-07 11:55:15.120,1144,1191
2010-12-07 11:55:15.120,1144,1157
2010-12-07 11:56:35.640,1109,1207
2010-12-07 11:56:35.640,1144,1191
2010-12-07 11:56:35.640,1144,1157
2010-12-07 11:56:35.640,1115,1207
2010-12-07 11:56:35.640,1157,1191
2010-12-07 11:56:35.640,1513,1518
2010-12-07 11:57:56.160,1109,1207
2010-12-07 11:57:56.160,1114,1305
2010-12-07 11:57:56.160,1144,1191
2010-12-07 11:57:56.160,1115,1207
2010-12-07 11:57:56.160,1157,1191
2010-12-07 11:57:56.160,1164,1181
2010-12-07 11:59:16.680,1207,1210
2010-12-07 11:59:16.680,1144,1148
2010-12-07 11:59:16.680,1109,1207
2010-12-07 11:59:16.680,1157,1191
2010-12-07 11:59:16.680,1114,1295
2010-12-07 11:59:16.680,1109,1115
2010-12-07 11:59:16.680,1144,1191
2010-12-07 12:00:37.200,1207,1210
2010-12-07 12:00:37.200,1144,1191
2010-12-07 12:00:37.200,1109,1115
2010-12-07 12:00:37.200,1114,1295
2010-12-07 12:01:57.720,1144,1191
2010-12-07 12:01:57.720,1109,1115
2010-12-07 12:01:57.720,1098,1115
2010-12-07 12:01:57.720,1114,1295
2010-12-07 12:03:18.240,1114,1295
2010-12-07 12:03:18.240,1144,1191
2010-12-07 12:03:18.240,1144,1157
2010-12-07 12:03:18.240,1109,1115
2010-12-07 12:03:18.240,1114,1383
2010-12-07 12:04:38.760,1144,1191
2010-12-07 12:04:38.760,1109,1210
2010-12-07 12:04:38.760,1109,1207
2010-12-07 12:04:38.760,1207,1210
2010-12-07 12:04:38.760,1157,1191
2010-12-07 12:04:38.760,1114,1295
2010-12-07 12:04:38.760,1114,1383
2010-12-07 12:05:59.280,1109,1207
2010-12-07 12:05:59.280,1144,1191
2010-12-07 12:05:59.280,1115,1207
2010-12-07 12:05:59.280,1114,1295
2010-12-07 12:05:59.280,1164,1181
2010-12-07 12:05:59.280,1114,1383
2010-12-07 12:07:19.800,1157,1191
2010-12-07 12:07:19.800,1144,1191
2010-12-07 12:07:19.800,1109,1115
2010-12-07 12:07:19.800,1115,1207
2010-12-07 12:07:19.800,1114,1295
2010-12-07 12:07:19.800,1114,1383
2010-12-07 12:07:19.800,1164,1181
2010-12-07 12:08:40.320,1295,1383
2010-12-07 12:08:40.320,1207,1395
2010-12-07 12:08:40.320,1109,1207
2010-12-07 12:08:40.320,1144,1191
2010-12-07 12:08:40.320,1109,1115
2010-12-07 12:08:40.320,1114,1295
2010-12-07 12:08:40.320,1114,1383
2010-12-07 12:10:00.840,1295,1383
2010-12-07 12:10:00.840,1157,1191
2010-12-07 12:10:00.840,1115,1207
2010-12-07 12:10:00.840,1114,1383
2010-12-07 12:10:00.840,1109,1207
2010-12-07 12:10:00.840,1109,1115
2010-12-07 12:11:21.360,1144,1191
2010-12-07 12:11:21.360,1115,1207
2010-12-07 12:11:21.360,1114,1295
2010-12-07 12:11:21.360,1114,1383
2010-12-07 12:11:21.360,1295,1383
2010-12-07 12:12:41.880,1098,1164
2010-12-07 12:12:41.880,1109,1207
2010-12-07 12:12:41.880,1144,1191
2010-12-07 12:12:41.880,1114,1295
2010-12-07 12:12:41.880,1114,1383
2010-12-07 12:12:41.880,1295,1383
2010-12-07 12:12:41.880,1164,1181
2010-12-07 12:12:41.880,1098,1245
2010-12-07 12:14:02.400,1115,1378
2010-12-07 12:14:02.400,1098,1245
2010-12-07 12:14:02.400,1114,1383
2010-12-07 12:14:02.400,1114,1295
2010-12-07 12:14:02.400,1157,1191
2010-12-07 12:14:02.400,1144,1191
2010-12-07 12:14:02.400,1115,1323
2010-12-07 12:15:22.920,1098,1245
2010-12-07 12:15:22.920,1157,1191
2010-12-07 12:15:22.920,1144,1191
2010-12-07 12:15:22.920,1115,1323
2010-12-07 12:15:22.920,1114,1383
2010-12-07 12:15:22.920,1098,1164
2010-12-07 12:16:43.440,1207,1395
2010-12-07 12:16:43.440,1109,1115
2010-12-07 12:16:43.440,1114,1295
2010-12-07 12:16:43.440,1114,1383
2010-12-07 12:16:43.440,1098,1245
2010-12-07 12:18:03.960,1114,1383
2010-12-07 12:18:03.960,1144,1191
2010-12-07 12:18:03.960,1157,1191
2010-12-07 12:18:03.960,1098,1164
2010-12-07 12:18:03.960,1114,1295
2010-12-07 12:18:03.960,1164,1181
2010-12-07 12:18:03.960,1098,1245
2010-12-07 12:19:24.480,1144,1191
2010-12-07 12:19:24.480,1207,1395
2010-12-07 12:19:24.480,1157,1191
2010-12-07 12:19:24.480,1295,1383
2010-12-07 12:19:24.480,1098,1210
2010-12-07 12:20:45.000,1207,1395
2010-12-07 12:20:45.000,1144,1191
2010-12-07 12:20:45.000,1098,1210
2010-12-07 12:20:45.000,1295,1383
2010-12-07 12:22:05.520,1144,1191
2010-12-07 12:22:05.520,1098,1210
2010-12-07 12:22:05.520,1109,1115
2010-12-07 12:22:05.520,1144,1207
2010-12-07 12:23:26.040,1207,1395
2010-12-07 12:23:26.040,1098,1210
2010-12-07 12:23:26.040,1144,1191
2010-12-07 12:23:26.040,1115,1323
2010-12-07 12:24:46.560,1114,1295
2010-12-07 12:24:46.560,1144,1191
2010-12-07 12:24:46.560,1115,1323
2010-12-07 12:24:46.560,1207,1395
2010-12-07 12:26:07.080,1114,1295
2010-12-07 12:26:07.080,1144,1191
2010-12-07 12:26:07.080,1207,1395
2010-12-07 12:27:27.600,1115,1323
2010-12-07 12:27:27.600,1207,1395
2010-12-07 12:27:27.600,1144,1191
2010-12-07 12:27:27.600,1098,1157
2010-12-07 12:28:48.120,1115,1323
2010-12-07 12:28:48.120,1207,1395
2010-12-07 12:28:48.120,1144,1191
2010-12-07 12:28:48.120,1114,1383
2010-12-07 12:30:08.640,1144,1191
2010-12-07 12:30:08.640,1114,1383
2010-12-07 12:30:08.640,1115,1323
2010-12-07 12:30:08.640,1207,1395
2010-12-07 12:31:29.160,1114,1383
2010-12-07 12:31:29.160,1098,1157
2010-12-07 12:31:29.160,1144,1191
2010-12-07 12:31:29.160,1115,1323
2010-12-07 12:31:29.160,1207,1395
2010-12-07 12:31:29.160,1144,1245
2010-12-07 12:32:49.680,1207,1395
2010-12-07 12:32:49.680,1144,1245
2010-12-07 12:32:49.680,1144,1191
2010-12-07 12:32:49.680,1114,1383
2010-12-07 12:33:58.122,1246,1352
2010-12-07 12:33:58.122,1395,1181
2010-12-07 12:34:10.200,1207,1395
2010-12-07 12:34:10.200,1144,1191
2010-12-07 12:35:30.720,1144,1245
2010-12-07 12:35:30.720,1144,1191
2010-12-07 12:36:51.240,1207,1395
2010-12-07 12:36:51.240,1144,1245
2010-12-07 12:36:51.240,1144,1191
2010-12-07 12:38:11.760,1144,1191
2010-12-07 12:38:11.760,1115,1323
2010-12-07 12:39:32.280,1144,1191
2010-12-07 12:39:32.280,1207,1395
2010-12-07 12:39:32.280,1115,1323
2010-12-07 12:40:52.800,1114,1383
2010-12-07 12:40:52.800,1144,1191
2010-12-07 12:40:52.800,1115,1323
2010-12-07 12:42:13.320,1144,1191
2010-12-07 12:42:13.320,1207,1395
2010-12-07 12:43:33.840,1207,1395
2010-12-07 12:43:33.840,1115,1323
2010-12-07 12:43:33.840,1114,1295
2010-12-07 12:43:33.840,1164,1181
2010-12-07 12:43:33.840,1144,1191
2010-12-07 12:44:54.360,1207,1395
2010-12-07 12:44:54.360,1115,1323
2010-12-07 12:44:54.360,1159,1191
2010-12-07 12:44:54.360,1144,1191
2010-12-07 12:44:54.360,1098,1159
2010-12-07 12:44:54.360,1144,1159
2010-12-07 12:46:14.880,1207,1395
2010-12-07 12:46:14.880,1115,1323
2010-12-07 12:46:14.880,1157,1159
2010-12-07 12:46:14.880,1144,1191
2010-12-07 12:46:14.880,1098,1157
2010-12-07 12:46:14.880,1114,1383
2010-12-07 12:46:14.880,1114,1295
2010-12-07 12:47:35.400,1207,1395
2010-12-07 12:47:35.400,1144,1245
2010-12-07 12:47:35.400,1115,1323
2010-12-07 12:47:35.400,1157,1159
2010-12-07 12:47:35.400,1098,1157
2010-12-07 12:47:35.400,1114,1383
2010-12-07 12:48:55.920,1114,1383
2010-12-07 12:48:55.920,1207,1395
2010-12-07 12:48:55.920,1144,1245
2010-12-07 12:48:55.920,1115,1323
2010-12-07 12:48:55.920,1207,1377
2010-12-07 12:48:55.920,1098,1157
2010-12-07 12:48:55.920,1144,1168
2010-12-07 12:48:55.920,1168,1191
2010-12-07 12:50:16.440,1115,1323
2010-12-07 12:50:16.440,1144,1191
2010-12-07 12:50:16.440,1098,1157
2010-12-07 12:50:16.440,1114,1383
2010-12-07 12:50:16.440,1207,1395
2010-12-07 12:51:36.960,1207,1395
2010-12-07 12:51:36.960,1144,1191
2010-12-07 12:51:36.960,1098,1157
2010-12-07 12:51:36.960,1114,1295
2010-12-07 12:51:36.960,1115,1323
2010-12-07 12:52:57.480,1207,1395
2010-12-07 12:52:57.480,1115,1323
2010-12-07 12:52:57.480,1144,1191
2010-12-07 12:52:57.480,1098,1157
2010-12-07 12:52:57.480,1114,1295
2010-12-07 12:54:18.000,1115,1323
2010-12-07 12:54:18.000,1114,1295
2010-12-07 12:54:18.000,1207,1395
2010-12-07 12:54:18.000,1144,1191
2010-12-07 12:55:38.520,1207,1395
2010-12-07 12:55:38.520,1115,1323
2010-12-07 12:55:38.520,1144,1191
2010-12-07 12:55:38.520,1109,1115
2010-12-07 12:55:38.520,1114,1295
2010-12-07 12:56:59.040,1098,1157
2010-12-07 12:56:59.040,1207,1395
2010-12-07 12:56:59.040,1157,1159
2010-12-07 12:56:59.040,1144,1191
2010-12-07 12:56:59.040,1114,1295
2010-12-07 12:56:59.040,1115,1378
2010-12-07 12:58:19.560,1207,1395
2010-12-07 12:58:19.560,1114,1295
2010-12-07 12:58:19.560,1144,1191
2010-12-07 12:58:19.560,1098,1157
2010-12-07 12:59:40.080,1144,1191
2010-12-07 12:59:40.080,1109,1115
2010-12-07 12:59:40.080,1098,1157
2010-12-07 13:01:00.600,1207,1395
2010-12-07 13:01:00.600,1098,1157
2010-12-07 13:01:00.600,1114,1295
2010-12-07 13:02:21.120,1100,1108
2010-12-07 13:02:21.120,1109,1115
2010-12-07 13:02:21.120,1098,1157
2010-12-07 13:02:21.120,1114,1295
2010-12-07 13:03:41.640,1114,1295
2010-12-07 13:05:02.160,1144,1191
2010-12-07 13:05:02.160,1115,1378
2010-12-07 13:05:02.160,1114,1295
2010-12-07 13:05:02.160,1109,1115
2010-12-07 13:06:22.680,1207,1395
2010-12-07 13:06:22.680,1144,1191
2010-12-07 13:06:22.680,1109,1115
2010-12-07 13:06:22.680,1114,1295
2010-12-07 13:07:43.200,1207,1395
2010-12-07 13:07:43.200,1144,1191
2010-12-07 13:07:43.200,1207,1210
2010-12-07 13:09:03.720,1114,1295
2010-12-07 13:09:03.720,1207,1395
2010-12-07 13:09:03.720,1295,1399
2010-12-07 13:09:03.720,1207,1210
2010-12-07 13:09:03.720,1144,1191
2010-12-07 13:10:24.240,1207,1395
2010-12-07 13:10:24.240,1210,1395
2010-12-07 13:10:24.240,1144,1191
2010-12-07 13:10:24.240,1207,1210
2010-12-07 13:10:24.240,1114,1295
2010-12-07 13:11:44.760,1207,1395
2010-12-07 13:11:44.760,1098,1157
2010-12-07 13:11:44.760,1114,1295
2010-12-07 13:13:05.280,1207,1395
2010-12-07 13:13:05.280,1114,1399
2010-12-07 13:13:05.280,1144,1191
2010-12-07 13:13:05.280,1109,1115
2010-12-07 13:13:05.280,1115,1378
2010-12-07 13:13:05.280,1114,1295
2010-12-07 13:14:25.800,1207,1395
2010-12-07 13:14:25.800,1114,1399
2010-12-07 13:14:25.800,1157,1159
2010-12-07 13:14:25.800,1144,1191
2010-12-07 13:14:25.800,1109,1115
2010-12-07 13:14:25.800,1115,1378
2010-12-07 13:15:46.320,1207,1395
2010-12-07 13:15:46.320,1157,1159
2010-12-07 13:15:46.320,1144,1191
2010-12-07 13:15:46.320,1098,1159
2010-12-07 13:15:46.320,1114,1295
2010-12-07 13:17:06.840,1115,1378
2010-12-07 13:17:06.840,1207,1395
2010-12-07 13:17:06.840,1109,1115
2010-12-07 13:18:27.360,1207,1395
2010-12-07 13:18:27.360,1144,1191
2010-12-07 13:18:27.360,1115,1378
2010-12-07 13:18:27.360,1098,1157
2010-12-07 13:19:47.880,1207,1395
2010-12-07 13:19:47.880,1144,1245
2010-12-07 13:19:47.880,1114,1399
2010-12-07 13:19:47.880,1210,1395
2010-12-07 13:19:47.880,1295,1399
2010-12-07 13:19:47.880,1115,1378
2010-12-07 13:19:47.880,1114,1295
2010-12-07 13:21:08.400,1114,1399
2010-12-07 13:21:08.400,1114,1295
2010-12-07 13:21:08.400,1115,1378
2010-12-07 13:22:28.920,1144,1191
2010-12-07 13:22:28.920,1207,1395
2010-12-07 13:22:28.920,1109,1115
2010-12-07 13:22:28.920,1115,1378
2010-12-07 13:22:28.920,1114,1295
2010-12-07 13:23:49.440,1207,1395
2010-12-07 13:23:49.440,1109,1115
2010-12-07 13:23:49.440,1115,1378
2010-12-07 13:25:09.960,1115,1323
2010-12-07 13:26:30.480,1115,1323
2010-12-07 13:26:30.480,1115,1378
2010-12-07 13:27:51.000,1109,1115
2010-12-07 13:27:51.000,1115,1207
2010-12-07 13:27:51.000,1115,1378
2010-12-07 13:29:11.520,1207,1395
2010-12-07 13:30:32.040,1115,1378
2010-12-07 13:30:32.040,1207,1395
2010-12-07 13:30:32.040,1157,1159
2010-12-07 13:31:52.560,1207,1395
2010-12-07 13:31:52.560,1144,1191
2010-12-07 13:31:52.560,1109,1378
2010-12-07 13:33:13.080,1144,1191
2010-12-07 13:33:13.080,1207,1395
2010-12-07 13:33:13.080,1115,1323
2010-12-07 13:33:13.080,1109,1378
2010-12-07 13:34:33.600,1115,1323
2010-12-07 13:34:33.600,1144,1191
2010-12-07 13:34:33.600,1109,1378
2010-12-07 13:34:33.600,1164,1207
2010-12-07 13:35:54.120,1144,1191
2010-12-07 13:35:54.120,1115,1323
2010-12-07 13:35:54.120,1207,1295
2010-12-07 13:35:54.120,1164,1207
2010-12-07 13:37:14.640,1164,1207
2010-12-07 13:37:14.640,1115,1323
2010-12-07 13:38:35.160,1115,1323
2010-12-07 13:38:35.160,1144,1191
2010-12-07 13:38:35.160,1109,1115
2010-12-07 13:38:35.160,1098,1157
2010-12-07 13:39:55.680,1115,1323
2010-12-07 13:39:55.680,1144,1191
2010-12-07 13:39:55.680,1109,1115
2010-12-07 13:39:55.680,1098,1157
2010-12-07 13:42:36.720,1157,1159
2010-12-07 13:42:36.720,1144,1191
2010-12-07 13:42:36.720,1098,1157
2010-12-07 13:42:36.720,1164,1207
2010-12-07 13:43:57.240,1144,1191
2010-12-07 13:45:17.760,1144,1191
2010-12-07 13:45:17.760,1164,1207
2010-12-07 13:46:38.280,1115,1323
2010-12-07 13:46:38.280,1144,1191
2010-12-07 13:46:38.280,1207,1363
2010-12-07 13:46:38.280,1098,1157
2010-12-07 13:46:38.280,1164,1207
2010-12-07 13:47:58.800,1164,1207
2010-12-07 13:47:58.800,1144,1191
2010-12-07 13:47:58.800,1207,1363
2010-12-07 13:47:58.800,1098,1157
2010-12-07 13:49:19.320,1164,1207
2010-12-07 13:49:19.320,1114,1295
2010-12-07 13:49:19.320,1207,1363
2010-12-07 13:49:19.320,1144,1191
2010-12-07 13:50:39.840,1144,1191
2010-12-07 13:50:39.840,1114,1295
2010-12-07 13:52:00.360,1098,1157
2010-12-07 13:52:00.360,1109,1207
2010-12-07 13:52:00.360,1115,1323
2010-12-07 13:52:00.360,1164,1363
2010-12-07 13:52:00.360,1144,1191
2010-12-07 13:52:00.360,1207,1210
2010-12-07 13:52:00.360,1114,1295
2010-12-07 13:53:20.880,1109,1207
2010-12-07 13:53:20.880,1207,1210
2010-12-07 13:53:20.880,1115,1323
2010-12-07 13:53:20.880,1144,1191
2010-12-07 13:53:20.880,1164,1210
2010-12-07 13:53:20.880,1164,1207
2010-12-07 13:53:20.880,1164,1363
2010-12-07 13:54:41.400,1115,1323
2010-12-07 13:54:41.400,1164,1210
2010-12-07 13:54:41.400,1144,1191
2010-12-07 13:54:41.400,1207,1210
2010-12-07 13:54:41.400,1109,1164
2010-12-07 13:54:41.400,1114,1295
2010-12-07 13:54:41.400,1164,1207
2010-12-07 13:56:01.920,1164,1207
2010-12-07 13:56:01.920,1115,1323
2010-12-07 13:56:01.920,1144,1191
2010-12-07 13:56:01.920,1207,1210
2010-12-07 13:56:01.920,1109,1164
2010-12-07 13:56:01.920,1114,1295
2010-12-07 13:57:22.440,1109,1207
2010-12-07 13:57:22.440,1144,1191
2010-12-07 13:57:22.440,1114,1295
2010-12-07 13:57:22.440,1164,1207
2010-12-07 13:57:22.440,1164,1210
2010-12-07 13:58:42.960,1098,1157
2010-12-07 13:58:42.960,1164,1363
2010-12-07 13:58:42.960,1144,1191
2010-12-07 13:58:42.960,1207,1363
2010-12-07 13:58:42.960,1246,1352
2010-12-07 13:58:42.960,1114,1295
2010-12-07 13:58:42.960,1164,1207
2010-12-07 13:58:42.960,1395,1114
2010-12-07 14:00:03.480,1207,1363
2010-12-07 14:00:03.480,1114,1295
2010-12-07 14:00:03.480,1115,1323
2010-12-07 14:00:03.480,1144,1191
2010-12-07 14:00:03.480,1164,1207
2010-12-07 14:01:24.000,1164,1207
2010-12-07 14:01:24.000,1144,1191
2010-12-07 14:01:24.000,1114,1295
2010-12-07 14:02:44.520,1109,1210
2010-12-07 14:02:44.520,1144,1191
2010-12-07 14:02:44.520,1114,1295
2010-12-07 14:02:44.520,1164,1207
2010-12-07 14:04:05.040,1210,1399
2010-12-07 14:04:05.040,1109,1210
2010-12-07 14:04:05.040,1144,1191
2010-12-07 14:04:05.040,1207,1590
2010-12-07 14:04:05.040,1114,1295
2010-12-07 14:04:05.040,1164,1207
2010-12-07 14:05:25.560,1114,1295
2010-12-07 14:05:25.560,1164,1207
2010-12-07 14:05:25.560,1144,1191
2010-12-07 14:06:46.080,1114,1295
2010-12-07 14:06:46.080,1144,1191
2010-12-07 14:06:46.080,1164,1207
2010-12-07 14:08:06.600,1164,1207
2010-12-07 14:08:06.600,1144,1191
2010-12-07 14:08:06.600,1115,1323
2010-12-07 14:09:27.120,1109,1210
2010-12-07 14:09:27.120,1115,1323
2010-12-07 14:09:27.120,1164,1363
2010-12-07 14:09:27.120,1144,1191
2010-12-07 14:09:27.120,1210,1399
2010-12-07 14:09:27.120,1207,1363
2010-12-07 14:09:27.120,1114,1295
2010-12-07 14:09:27.120,1164,1207
2010-12-07 14:10:47.640,1144,1191
2010-12-07 14:10:47.640,1109,1210
2010-12-07 14:10:47.640,1207,1363
2010-12-07 14:10:47.640,1114,1295
2010-12-07 14:10:47.640,1164,1207
2010-12-07 14:12:08.160,1164,1363
2010-12-07 14:12:08.160,1144,1191
2010-12-07 14:12:08.160,1207,1363
2010-12-07 14:12:08.160,1114,1295
2010-12-07 14:13:28.680,1164,1363
2010-12-07 14:13:28.680,1207,1363
2010-12-07 14:13:28.680,1114,1295
2010-12-07 14:13:28.680,1164,1207
2010-12-07 14:13:28.680,1144,1191
2010-12-07 14:14:49.200,1144,1191
2010-12-07 14:14:49.200,1207,1363
2010-12-07 14:14:49.200,1114,1295
2010-12-07 14:14:49.200,1164,1181
2010-12-07 14:14:49.200,1164,1207
2010-12-07 14:16:09.720,1144,1191
2010-12-07 14:16:09.720,1207,1363
2010-12-07 14:16:09.720,1114,1295
2010-12-07 14:16:09.720,1164,1207
2010-12-07 14:16:09.720,1157,1159
2010-12-07 14:16:09.720,1164,1363
2010-12-07 14:17:30.240,1144,1191
2010-12-07 14:17:30.240,1207,1363
2010-12-07 14:17:30.240,1115,1181
2010-12-07 14:17:30.240,1164,1207
2010-12-07 14:18:50.760,1164,1207
2010-12-07 14:18:50.760,1144,1191
2010-12-07 14:18:50.760,1210,1399
2010-12-07 14:18:50.760,1207,1363
2010-12-07 14:18:50.760,1114,1295
2010-12-07 14:20:11.280,1207,1374
2010-12-07 14:20:11.280,1144,1191
2010-12-07 14:20:11.280,1210,1399
2010-12-07 14:20:11.280,1164,1207
2010-12-07 14:20:11.280,1181,1393
2010-12-07 14:20:11.280,1114,1295
2010-12-07 14:20:11.280,1207,1363
2010-12-07 14:21:31.800,1181,1393
2010-12-07 14:21:31.800,1164,1207
2010-12-07 14:21:31.800,1144,1191
2010-12-07 14:21:31.800,1207,1363
2010-12-07 14:22:52.320,1164,1207
2010-12-07 14:22:52.320,1181,1393
2010-12-07 14:22:52.320,1207,1363
2010-12-07 14:22:52.320,1144,1191
2010-12-07 14:22:52.320,1157,1159
2010-12-07 14:24:12.840,1164,1207
2010-12-07 14:24:12.840,1181,1393
2010-12-07 14:24:12.840,1207,1363
2010-12-07 14:24:12.840,1144,1191
2010-12-07 14:25:33.360,1207,1363
2010-12-07 14:25:33.360,1114,1295
2010-12-07 14:25:33.360,1181,1393
2010-12-07 14:25:33.360,1164,1207
2010-12-07 14:25:33.360,1144,1191
2010-12-07 14:26:53.880,1114,1295
2010-12-07 14:26:53.880,1181,1393
2010-12-07 14:26:53.880,1164,1207
2010-12-07 14:28:14.400,1144,1191
2010-12-07 14:28:14.400,1210,1399
2010-12-07 14:28:14.400,1207,1363
2010-12-07 14:28:14.400,1164,1207
2010-12-07 14:28:14.400,1207,1374
2010-12-07 14:29:34.920,1207,1374
2010-12-07 14:29:34.920,1210,1399
2010-12-07 14:29:34.920,1207,1363
2010-12-07 14:29:34.920,1114,1295
2010-12-07 14:29:34.920,1164,1207
2010-12-07 14:29:34.920,1144,1191
2010-12-07 14:29:34.920,1181,1391
2010-12-07 14:30:55.440,1114,1295
2010-12-07 14:30:55.440,1144,1191
2010-12-07 14:30:55.440,1164,1207
2010-12-07 14:30:55.440,1207,1363
2010-12-07 14:30:55.440,1210,1399
2010-12-07 14:32:15.960,1109,1210
2010-12-07 14:32:15.960,1207,1374
2010-12-07 14:32:15.960,1144,1191
2010-12-07 14:32:15.960,1207,1363
2010-12-07 14:33:36.480,1207,1374
2010-12-07 14:33:36.480,1144,1191
2010-12-07 14:33:36.480,1210,1399
2010-12-07 14:34:57.000,1164,1207
2010-12-07 14:34:57.000,1144,1191
2010-12-07 14:34:57.000,1210,1399
2010-12-07 14:34:57.000,1114,1295
2010-12-07 14:36:17.520,1144,1191
2010-12-07 14:36:17.520,1114,1295
2010-12-07 14:37:38.040,1144,1191
2010-12-07 14:37:38.040,1148,1159
2010-12-07 14:37:38.040,1114,1295
2010-12-07 14:37:38.040,1109,1399
2010-12-07 14:38:58.560,1144,1191
2010-12-07 14:38:58.560,1210,1399
2010-12-07 14:40:19.080,1144,1191
2010-12-07 14:40:19.080,1295,1590
2010-12-07 14:40:19.080,1210,1399
2010-12-07 14:41:39.600,1144,1191
2010-12-07 14:43:00.120,1207,1352
2010-12-07 14:43:00.120,1144,1191
2010-12-07 14:43:00.120,1295,1365
2010-12-07 14:44:20.640,1144,1191
2010-12-07 14:44:20.640,1207,1352
2010-12-07 14:45:41.160,1207,1352
2010-12-07 14:45:41.160,1144,1191
2010-12-07 14:47:01.680,1207,1352
2010-12-07 14:47:01.680,1098,1157
2010-12-07 14:47:01.680,1144,1191
2010-12-07 14:48:22.200,1157,1159
2010-12-07 14:48:22.200,1210,1295
2010-12-07 14:48:22.200,1144,1191
2010-12-07 14:48:22.200,1098,1157
2010-12-07 14:48:22.200,1164,1207
2010-12-07 14:49:42.720,1098,1157
